"","ID","gender","order","experiment","difficulty","falseAlarm","trial","decide","trial.start.time","signal","humanResp","humanRT","autoResp","autoRT","ACC","stimlength","RTor","RTand","condition"
"1296",7,"Female",2,"n/a","hard","n/a",96,"NO AID",860.389966011,0,0,0.668256044388,0,0.25,1,1.95864543587,0.25,0.668256044388,2
"1297",7,"Female",2,"n/a","hard","n/a",97,"NO AID",862.072108984,0,1,0.642114162445,0,0.25,0,2.30926123674,0.25,0.642114162445,2
"1298",7,"Female",2,"n/a","hard","n/a",98,"NO AID",863.730899096,1,0,1.37535881996,1,0.25,0,3.19100550805,0.25,1.37535881996,2
"1299",7,"Female",2,"n/a","hard","n/a",99,"NO AID",866.119215012,0,1,0.562983036041,0,0.25,0,2.31512509649,0.25,0.562983036041,2
"1300",7,"Female",2,"n/a","hard","n/a",100,"NO AID",867.695548058,1,0,1.40266895294,1,0.25,0,2.80988219357,0.25,1.40266895294,2
"1301",7,"Female",2,"n/a","hard","n/a",101,"NO AID",870.107313156,1,1,0.462954998016,0,0.25,1,2.33716639056,0.25,0.462954998016,2
"1302",7,"Female",2,"n/a","hard","n/a",102,"NO AID",871.577819109,0,1,1.27243995667,0,0.25,0,2.48899369722,0.25,1.27243995667,2
"1303",7,"Female",2,"n/a","hard","n/a",103,"NO AID",873.860170126,0,0,0.838120222092,1,0.25,1,2.52589474424,0.25,0.838120222092,2
"1304",7,"Female",2,"n/a","hard","n/a",104,"NO AID",875.707149029,0,0,1.17516207695,0,0.25,1,2.0640951959,0.25,1.17516207695,2
"1305",7,"Female",2,"n/a","hard","n/a",105,"NO AID",877.895425081,1,0,0.634850025177,1,0.25,0,3.13303751385,0.25,0.634850025177,2
"1306",7,"Female",2,"n/a","hard","n/a",106,"NO AID",879.542406082,1,1,0.603876113892,1,0.25,1,3.0916340556,0.25,0.603876113892,2
"1307",7,"Female",2,"n/a","hard","n/a",107,"NO AID",881.15416503,1,1,0.568138122559,1,0.25,1,2.98704523263,0.25,0.568138122559,2
"1308",7,"Female",2,"n/a","hard","n/a",108,"NO AID",882.730545044,0,1,0.647786140442,0,0.25,0,2.30554367869,0.25,0.647786140442,2
"1309",7,"Female",2,"n/a","hard","n/a",109,"NO AID",884.389322996,0,0,0.972997903824,0,0.25,1,2.45680947986,0.25,0.972997903824,2
"1310",7,"Female",2,"n/a","hard","n/a",110,"NO AID",886.377535105,1,0,1.01681184769,1,0.25,0,2.71318387645,0.25,1.01681184769,2
"1311",7,"Female",2,"n/a","hard","n/a",111,"NO AID",888.400835037,1,1,3.36154699326,1,0.25,1,2.63428987939,0.25,3.36154699326,2
"1312",7,"Female",2,"n/a","hard","n/a",112,"NO AID",892.777322054,0,1,0.649033069611,0,0.25,0,2.21565030543,0.25,0.649033069611,2
"1313",7,"Female",2,"n/a","hard","n/a",113,"NO AID",894.43615818,0,0,0.470210075378,0,0.25,1,2.29106782837,0.25,0.470210075378,2
"1314",7,"Female",2,"n/a","hard","n/a",114,"NO AID",895.918390036,0,0,0.779996871948,0,0.25,1,2.09539647261,0.25,0.779996871948,2
"1315",7,"Female",2,"n/a","hard","n/a",115,"NO AID",897.706634998,1,0,0.703738927841,1,0.25,0,3.03712999348,0.25,0.703738927841,2
"1316",7,"Female",2,"n/a","hard","n/a",116,"NO AID",899.424304008,1,1,0.658088922501,1,0.25,1,2.73829504536,0.25,0.658088922501,2
"1317",7,"Female",2,"n/a","hard","n/a",117,"NO AID",901.094847202,0,1,1.6195909977,0,0.25,0,1.50847176554,0.25,1.6195909977,2
"1318",7,"Female",2,"n/a","hard","n/a",118,"NO AID",903.73011899,1,0,3.63237595558,1,0.25,0,2.76816188703,0.25,3.63237595558,2
"1319",7,"Female",2,"n/a","hard","n/a",119,"NO AID",908.377117157,0,0,1.19335699081,0,0.25,1,1.94213378857,0.25,1.19335699081,2
"1320",7,"Female",2,"n/a","hard","n/a",120,"NO AID",910.577100992,0,1,0.889403820038,0,0.25,0,2.51736967105,0.25,0.889403820038,2
"1321",7,"Female",2,"n/a","easy","n/a",1,"NO AID",913.655373096,1,1,0.747119903564,1,0.25,1,3.03615388769,0.25,0.747119903564,1
"1322",7,"Female",2,"n/a","easy","n/a",2,"NO AID",915.41208601,1,1,0.5264108181,1,0.25,1,2.98227173645,0.25,0.5264108181,1
"1323",7,"Female",2,"n/a","easy","n/a",3,"NO AID",916.953278065,0,1,0.385232925415,0,0.25,0,2.3768635105,0.25,0.385232925415,1
"1324",7,"Female",2,"n/a","easy","n/a",4,"NO AID",918.353337049,0,0,0.777179956436,0,0.25,1,2.25563456259,0.25,0.777179956436,1
"1325",7,"Female",2,"n/a","easy","n/a",5,"NO AID",920.141581059,0,0,0.52494597435,0,0.25,1,1.89804708096,0.25,0.52494597435,1
"1326",7,"Female",2,"n/a","easy","n/a",6,"NO AID",921.682641983,0,0,0.671890974045,0,0.25,1,2.11879586988,0.25,0.671890974045,1
"1327",7,"Female",2,"n/a","easy","n/a",7,"NO AID",923.365102053,0,1,0.581480026245,0,0.25,0,2.17431531789,0.25,0.581480026245,1
"1328",7,"Female",2,"n/a","easy","n/a",8,"NO AID",924.953325033,1,1,0.705236196518,1,0.25,1,2.86138294532,0.25,0.705236196518,1
"1329",7,"Female",2,"n/a","easy","n/a",9,"NO AID",926.670899153,0,0,2.87571287155,0,0.25,1,2.17443785344,0.25,2.87571287155,1
"1330",7,"Female",2,"n/a","easy","n/a",10,"NO AID",930.553062201,1,1,0.721488952637,1,0.25,1,2.79950575716,0.25,0.721488952637,1
"1331",7,"Female",2,"n/a","easy","n/a",11,"NO AID",932.282446146,1,1,0.552137851715,1,0.25,1,2.83501328518,0.25,0.552137851715,1
"1332",7,"Female",2,"n/a","easy","n/a",12,"NO AID",933.847120047,1,1,0.715525150299,1,0.25,1,2.9413765143,0.25,0.715525150299,1
"1333",7,"Female",2,"n/a","easy","n/a",13,"NO AID",935.576514006,0,1,0.47410607338,0,0.25,0,2.32328839321,0.25,0.47410607338,1
"1334",7,"Female",2,"n/a","easy","n/a",14,"NO AID",937.058838129,0,0,0.495807170868,0,0.25,1,2.10676789303,0.25,0.495807170868,1
"1335",7,"Female",2,"n/a","easy","n/a",15,"NO AID",938.564728975,1,1,0.54190993309,1,0.25,1,2.42850077117,0.25,0.54190993309,1
"1336",7,"Female",2,"n/a","easy","n/a",16,"NO AID",940.117568016,1,1,0.62907910347,1,0.25,1,2.87969721813,0.25,0.62907910347,1
"1337",7,"Female",2,"n/a","easy","n/a",17,"NO AID",941.752815008,0,0,1.17788004875,0,0.25,1,2.11203123412,0.25,1.17788004875,1
"1338",7,"Female",2,"n/a","easy","n/a",18,"NO AID",943.94106102,0,0,0.661619901657,0,0.25,1,2.47736520782,0.25,0.661619901657,1
"1339",7,"Female",2,"n/a","easy","n/a",19,"NO AID",945.611574173,0,0,0.759110927582,0,0.25,1,2.16386069059,0.25,0.759110927582,1
"1340",7,"Female",2,"n/a","easy","n/a",20,"NO AID",947.387881994,1,1,0.670788049698,1,0.25,1,2.63182136568,0.25,0.670788049698,1
"1341",7,"Female",2,"n/a","easy","n/a",21,"NO AID",949.070425034,0,1,1.06026506424,0,0.25,0,2.3011853598,0.25,1.06026506424,1
"1342",7,"Female",2,"n/a","easy","n/a",22,"NO AID",951.140990973,1,0,0.517768144608,1,0.25,0,2.7144278644,0.25,0.517768144608,1
"1343",7,"Female",2,"n/a","easy","n/a",23,"NO AID",952.670407057,0,0,1.00429391861,0,0.25,1,2.18096269911,0.25,1.00429391861,1
"1344",7,"Female",2,"n/a","easy","n/a",24,"NO AID",954.681941032,0,1,0.456799983978,0,0.25,0,2.38718000775,0.25,0.456799983978,1
"1345",7,"Female",2,"n/a","easy","n/a",25,"NO AID",956.152607203,0,0,0.906132936478,0,0.25,1,2.03294333054,0.25,0.906132936478,1
"1346",7,"Female",2,"n/a","easy","n/a",26,"NO AID",958.07013011,1,0,0.644619941711,1,0.25,0,2.9049401971,0.25,0.644619941711,1
"1347",7,"Female",2,"n/a","easy","n/a",27,"NO AID",959.728995085,0,0,0.697779893875,0,0.25,1,1.82562481355,0.25,0.697779893875,1
"1348",7,"Female",2,"n/a","easy","n/a",28,"NO AID",961.4347682,1,1,0.615996837616,1,0.25,1,2.55198447583,0.25,0.615996837616,1
"1349",7,"Female",2,"n/a","easy","n/a",29,"NO AID",963.05824399,0,1,0.752554178238,0,0.25,0,2.33844790741,0.25,0.752554178238,1
"1350",7,"Female",2,"n/a","easy","n/a",30,"NO AID",964.823050976,0,1,0.86773109436,0,0.25,0,2.24484160198,0.25,0.86773109436,1
"1351",7,"Female",2,"n/a","easy","n/a",31,"NO AID",966.705492973,1,1,0.601276159286,1,0.25,1,2.93113867393,0.25,0.601276159286,1
"1352",7,"Female",2,"n/a","easy","n/a",32,"NO AID",968.316956043,0,0,0.613853931427,0,0.25,1,2.03353908302,0.25,0.613853931427,1
"1353",7,"Female",2,"n/a","easy","n/a",33,"NO AID",969.940489054,0,0,2.00637102127,0,0.25,1,2.28637217387,0.25,2.00637102127,1
"1354",7,"Female",2,"n/a","easy","n/a",34,"NO AID",972.963997126,1,0,0.574838161469,1,0.25,0,2.84994474525,0.25,0.574838161469,1
"1355",7,"Female",2,"n/a","easy","n/a",35,"NO AID",974.55216217,1,0,0.5386531353,1,0.25,0,2.75304954364,0.25,0.5386531353,1
"1356",7,"Female",2,"n/a","easy","n/a",36,"NO AID",976.105159998,0,1,0.337674856186,0,0.25,0,2.51985480828,0.25,0.337674856186,1
"1357",7,"Female",2,"n/a","easy","n/a",37,"NO AID",977.458027124,0,1,0.592806100845,0,0.25,0,2.42202778272,0.25,0.592806100845,1
"1358",7,"Female",2,"n/a","easy","n/a",38,"NO AID",979.05799818,1,0,0.456861019135,1,0.25,0,2.52604867339,0.25,0.456861019135,1
"1359",7,"Female",2,"n/a","easy","n/a",39,"NO AID",980.52859807,0,0,0.474264860153,0,0.25,1,1.91684273513,0.25,0.474264860153,1
"1360",7,"Female",2,"n/a","easy","n/a",40,"NO AID",982.010877132,1,1,0.800001859665,1,0.25,1,2.94581373097,0.25,0.800001859665,1
"1361",7,"Female",2,"n/a","easy","n/a",41,"NO AID",984.927683115,0,0,1.84317517281,0,0.25,1,2.29901061013,0.25,1.84317517281,1
"1362",7,"Female",2,"n/a","easy","n/a",42,"NO AID",987.787177086,1,1,0.511691093445,1,0.25,1,2.71418782394,0.25,0.511691093445,1
"1363",7,"Female",2,"n/a","easy","n/a",43,"NO AID",989.304840088,1,0,0.50606584549,1,0.25,0,2.63689006044,0.25,0.50606584549,1
"1364",7,"Female",2,"n/a","easy","n/a",44,"NO AID",990.822393179,0,1,0.34051990509,0,0.25,0,2.25787212125,0.25,0.34051990509,1
"1365",7,"Female",2,"n/a","easy","n/a",45,"NO AID",992.17535305,0,0,0.611575841904,0,0.25,1,2.06280915737,0.25,0.611575841904,1
"1366",7,"Female",2,"n/a","easy","n/a",46,"NO AID",993.798919201,1,1,0.660001039505,1,0.25,1,3.15847074465,0.25,0.660001039505,1
"1367",7,"Female",2,"n/a","easy","n/a",47,"NO AID",995.469439983,1,1,0.565505981445,1,0.25,1,2.85957392335,0.25,0.565505981445,1
"1368",7,"Female",2,"n/a","easy","n/a",48,"NO AID",997.045897007,0,1,0.709043979645,0,0.25,0,2.28354968652,0.25,0.709043979645,1
"1369",7,"Female",2,"n/a","easy","n/a",49,"NO AID",998.763370037,0,0,0.711588859558,0,0.25,1,1.95032221443,0.25,0.711588859558,1
"1370",7,"Female",2,"n/a","easy","n/a",50,"NO AID",1000.48099113,1,0,1.38599920273,1,0.25,0,2.67155205258,0.25,1.38599920273,1
"1371",7,"Female",2,"n/a","easy","n/a",51,"NO AID",1002.88110805,0,0,0,0,0.25,1,2.30993776386,0,0.25,1
"1372",7,"Female",2,"n/a","easy","n/a",52,"NO AID",1003.90454912,0,0,0.858412027359,0,0.25,1,1.87663010772,0.25,0.858412027359,1
"1373",7,"Female",2,"n/a","easy","n/a",53,"NO AID",1005.7750721,0,1,0.739897012711,0,0.25,0,2.32880036453,0.25,0.739897012711,1
"1374",7,"Female",2,"n/a","easy","n/a",54,"NO AID",1007.528018,0,0,0.515021085739,0,0.25,1,2.13293254878,0.25,0.515021085739,1
"1375",7,"Female",2,"n/a","easy","n/a",55,"NO AID",1009.05743504,0,1,0.56158208847,0,0.25,0,2.39080486665,0.25,0.56158208847,1
"1376",7,"Female",2,"n/a","easy","n/a",56,"NO AID",1010.6337862,1,0,0.40922498703,1,0.25,0,2.56816097603,0.25,0.40922498703,1
"1377",7,"Female",2,"n/a","easy","n/a",57,"NO AID",1012.05722308,0,0,0.697811841965,0,0.25,1,2.49257032616,0.25,0.697811841965,1
"1378",7,"Female",2,"n/a","easy","n/a",58,"NO AID",1013.76312113,1,1,0.663911104202,1,0.25,1,2.76473348839,0.25,0.663911104202,1
"1379",7,"Female",2,"n/a","easy","n/a",59,"NO AID",1015.43363619,1,1,0.62540102005,1,0.25,1,2.64556332507,0.25,0.62540102005,1
"1380",7,"Female",2,"n/a","easy","n/a",60,"NO AID",1017.06890702,0,0,0.798115968704,0,0.25,1,2.21520165773,0.25,0.798115968704,1
"1381",7,"Female",2,"n/a","easy","n/a",61,"NO AID",1018.88058901,1,1,0.370450973511,1,0.25,1,2.55841623254,0.25,0.370450973511,1
"1382",7,"Female",2,"n/a","easy","n/a",62,"NO AID",1020.31609797,0,0,0.814975976944,0,0.25,1,1.91839274301,0.25,0.814975976944,1
"1383",7,"Female",2,"n/a","easy","n/a",63,"NO AID",1022.13936615,1,1,0.43171787262,1,0.25,1,3.07007110284,0.25,0.43171787262,1
"1384",7,"Female",2,"n/a","easy","n/a",64,"NO AID",1023.5864861,1,0,0.960622787476,1,0.25,0,2.40140277616,0.25,0.960622787476,1
"1385",7,"Female",2,"n/a","easy","n/a",65,"NO AID",1025.56292009,0,0,0.752175807953,0,0.25,1,2.04424816343,0.25,0.752175807953,1
"1386",7,"Female",2,"n/a","easy","n/a",66,"NO AID",1027.32752609,1,1,0.52360200882,1,0.25,1,2.93611441705,0.25,0.52360200882,1
"1387",7,"Female",2,"n/a","easy","n/a",67,"NO AID",1028.8568542,1,1,0.562245845795,1,0.25,1,2.84299948443,0.25,0.562245845795,1
"1388",7,"Female",2,"n/a","easy","n/a",68,"NO AID",1030.43356013,1,1,0.537578105927,1,0.25,1,2.8994232749,0.25,0.537578105927,1
"1389",7,"Female",2,"n/a","easy","n/a",69,"NO AID",1031.98624921,0,0,1.08087611198,0,0.25,1,2.21117476277,0.25,1.08087611198,1
"1390",7,"Female",2,"n/a","easy","n/a",70,"NO AID",1034.08017302,1,0,0.795020103455,1,0.25,0,2.67043652798,0.25,0.795020103455,1
"1391",7,"Female",2,"n/a","easy","n/a",71,"NO AID",1035.8921082,1,1,0.60706782341,1,0.25,1,2.78822905166,0.25,0.60706782341,1
"1392",7,"Female",2,"n/a","easy","n/a",72,"NO AID",1037.51556516,0,1,0.735601902008,0,0.25,0,2.16182681609,0.25,0.735601902008,1
"1393",7,"Female",2,"n/a","easy","n/a",73,"NO AID",1039.26844501,1,1,0.550716161728,1,0.25,1,3.01136489547,0.25,0.550716161728,1
"1394",7,"Female",2,"n/a","easy","n/a",74,"NO AID",1040.83314013,0,0,0.746109008789,0,0.25,1,2.16496954445,0.25,0.746109008789,1
"1395",7,"Female",2,"n/a","easy","n/a",75,"NO AID",1042.58602405,1,0,0.585155010223,1,0.25,0,2.50915343485,0.25,0.585155010223,1
"1396",7,"Female",2,"n/a","easy","n/a",76,"NO AID",1044.18605113,1,1,2.20118498802,1,0.25,1,3.0184548813,0.25,2.20118498802,1
"1397",7,"Female",2,"n/a","easy","n/a",77,"NO AID",1047.39770603,1,1,0.637516021729,1,0.25,1,3.05795661337,0.25,0.637516021729,1
"1398",7,"Female",2,"n/a","easy","n/a",78,"NO AID",1049.04479408,0,0,0.934465885162,1,0.25,1,2.07856625384,0.25,0.934465885162,1
"1399",7,"Female",2,"n/a","easy","n/a",79,"NO AID",1050.985811,0,1,0.737512111664,0,0.25,0,2.33796885422,0.25,0.737512111664,1
"1400",7,"Female",2,"n/a","easy","n/a",80,"NO AID",1052.73885798,1,0,0.752402067184,1,0.25,0,2.55062842517,0.25,0.752402067184,1
"1401",7,"Female",2,"n/a","easy","n/a",81,"NO AID",1056.11204004,1,0,0.675218105316,1,0.25,0,2.89330145987,0.25,0.675218105316,1
"1402",7,"Female",2,"n/a","easy","n/a",82,"NO AID",1057.79748416,0,1,0.269781112671,0,0.25,0,2.19154586112,0.25,0.269781112671,1
"1403",7,"Female",2,"n/a","easy","n/a",83,"NO AID",1059.07971311,0,0,0.403567790985,0,0.25,1,2.31224753968,0.25,0.403567790985,1
"1404",7,"Female",2,"n/a","easy","n/a",84,"NO AID",1060.49154305,0,1,1.05575799942,0,0.25,0,2.22917589227,0.25,1.05575799942,1
"1405",7,"Female",2,"n/a","easy","n/a",85,"NO AID",1062.56209707,0,0,0.713232040405,0,0.25,1,2.2818441387,0.25,0.713232040405,1
"1406",7,"Female",2,"n/a","easy","n/a",86,"NO AID",1064.29132199,1,0,1.20000195503,1,0.25,0,2.83863416953,0.25,1.20000195503,1
"1407",7,"Female",2,"n/a","easy","n/a",87,"NO AID",1066.50318313,1,1,0.532176971436,1,0.25,1,2.74446025267,0.25,0.532176971436,1
"1408",7,"Female",2,"n/a","easy","n/a",88,"NO AID",1068.04437804,1,1,0.84695982933,1,0.25,1,2.83797059311,0.25,0.84695982933,1
"1409",7,"Female",2,"n/a","easy","n/a",89,"NO AID",1069.90314198,0,1,0.38018321991,0,0.25,0,2.23774767961,0.25,0.38018321991,1
"1410",7,"Female",2,"n/a","easy","n/a",90,"NO AID",1071.2913332,1,0,0.311999082565,1,0.25,0,2.78304183959,0.25,0.311999082565,1
"1411",7,"Female",2,"n/a","easy","n/a",91,"NO AID",1072.62070608,1,1,0.278656959534,1,0.25,1,2.6884789465,0.25,0.278656959534,1
"1412",7,"Female",2,"n/a","easy","n/a",92,"NO AID",1073.91479301,0,0,0.640563011169,0,0.25,1,2.1926203591,0.25,0.640563011169,1
"1413",7,"Female",2,"n/a","easy","n/a",93,"NO AID",1075.56185699,0,0,0.76949095726,0,0.25,1,1.94075231648,0.25,0.76949095726,1
"1414",7,"Female",2,"n/a","easy","n/a",94,"NO AID",1077.3383441,1,0,0.481054782867,1,0.25,0,2.71398641386,0.25,0.481054782867,1
"1415",7,"Female",2,"n/a","easy","n/a",95,"NO AID",1078.83225513,1,1,0.531152009964,1,0.25,1,2.73613750368,0.25,0.531152009964,1
"1416",7,"Female",2,"n/a","easy","n/a",96,"NO AID",1080.3747611,1,1,0.636672973633,1,0.25,1,2.79921122745,0.25,0.636672973633,1
"1417",7,"Female",2,"n/a","easy","n/a",97,"NO AID",1082.02051115,1,1,0.662921905518,1,0.25,1,2.82057674504,0.25,0.662921905518,1
"1418",7,"Female",2,"n/a","easy","n/a",98,"NO AID",1083.69088221,0,1,3.26462101936,0,0.25,0,2.19316998479,0.25,3.26462101936,1
"1419",7,"Female",2,"n/a","easy","n/a",99,"NO AID",1087.96152806,1,0,0.505920886993,1,0.25,0,2.95849600137,0.25,0.505920886993,1
"1420",7,"Female",2,"n/a","easy","n/a",100,"NO AID",1089.47914505,0,1,0.428313970566,0,0.25,0,1.96184832293,0.25,0.428313970566,1
"1421",7,"Female",2,"n/a","easy","n/a",101,"NO AID",1090.91431808,0,0,1.35315895081,0,0.25,1,2.05367563199,0.25,1.35315895081,1
"1422",7,"Female",2,"n/a","easy","n/a",102,"NO AID",1093.2790401,1,1,1.25248503685,1,0.25,1,2.76200914847,0.25,1.25248503685,1
"1423",7,"Female",2,"n/a","easy","n/a",103,"NO AID",1095.53797412,1,1,0.665544033051,1,0.25,1,2.91674759641,0.25,0.665544033051,1
"1424",7,"Female",2,"n/a","easy","n/a",104,"NO AID",1097.22018814,1,0,0.935294151306,1,0.25,0,2.92276638222,0.25,0.935294151306,1
"1425",7,"Female",2,"n/a","easy","n/a",105,"NO AID",1099.16132903,0,1,0.482156038284,0,0.25,0,2.19815838856,0.25,0.482156038284,1
"1426",7,"Female",2,"n/a","easy","n/a",106,"NO AID",1100.6555872,0,0,0.81193113327,0,0.25,1,2.13339337419,0.25,0.81193113327,1
"1427",7,"Female",2,"n/a","easy","n/a",107,"NO AID",1102.47891498,0,0,0.764615058899,0,0.25,1,2.26453275106,0.25,0.764615058899,1
"1428",7,"Female",2,"n/a","easy","n/a",108,"NO AID",1104.255301,1,1,1.41222691536,1,0.25,1,2.92405379877,0.25,1.41222691536,1
"1429",7,"Female",2,"n/a","easy","n/a",109,"NO AID",1106.67898202,0,0,1.29263091087,0,0.25,1,1.93761820964,0.25,1.29263091087,1
"1430",7,"Female",2,"n/a","easy","n/a",110,"NO AID",1108.98458004,1,0,1.92304110527,1,0.25,0,2.62184206506,0.25,1.92304110527,1
"1431",7,"Female",2,"n/a","easy","n/a",111,"NO AID",1111.91410398,0,0,0.665505170822,0,0.25,1,2.04413381168,0.25,0.665505170822,1
"1432",7,"Female",2,"n/a","easy","n/a",112,"NO AID",1113.59633207,1,0,2.06330299377,1,0.25,0,2.72668941314,0.25,2.06330299377,1
"1433",7,"Female",2,"n/a","easy","n/a",113,"NO AID",1116.66686606,0,1,0.840803146362,0,0.25,0,2.2899859581,0.25,0.840803146362,1
"1434",7,"Female",2,"n/a","easy","n/a",114,"NO AID",1118.51369905,0,1,0.569967985153,0,0.25,0,2.242967637,0.25,0.569967985153,1
"1435",7,"Female",2,"n/a","easy","n/a",115,"NO AID",1120.0903511,1,0,0.489235162735,1,0.25,0,2.79626069192,0.25,0.489235162735,1
"1436",7,"Female",2,"n/a","easy","n/a",116,"NO AID",1121.59612799,0,0,1.04749894142,0,0.25,1,2.26844751548,0.25,1.04749894142,1
"1437",7,"Female",2,"n/a","easy","n/a",117,"NO AID",1123.65497017,0,0,0.596675157547,0,0.25,1,2.12556149507,0.25,0.596675157547,1
"1438",7,"Female",2,"n/a","easy","n/a",118,"NO AID",1125.26668,0,1,0.512967824936,0,0.25,0,2.06693475926,0.25,0.512967824936,1
"1439",7,"Female",2,"n/a","easy","n/a",119,"NO AID",1126.79598808,1,0,0.727649927139,1,0.25,0,2.52313807969,0.25,0.727649927139,1
"1440",7,"Female",2,"n/a","easy","n/a",120,"NO AID",1128.53712511,1,1,0.450524091721,1,0.25,1,2.863041528,0.25,0.450524091721,1
"1441",7,"Female",2,"0","hard","low",1,"DECIDE",1147.37661004,1,0,2.85303092003,1,0.25,0,3.13824970695,0.25,2.85303092003,4
"1442",7,"Female",2,"0","hard","low",2,"DECIDE",1151.254601,1,1,1.02201700211,0,0.25,1,2.49702942368,0.25,1.02201700211,4
"1443",7,"Female",2,"0","hard","low",3,"DECIDE",1153.30149317,0,1,1.07150006294,0,0.25,0,2.0868166145,0.25,1.07150006294,4
"1444",7,"Female",2,"0","hard","low",4,"DECIDE",1155.40732217,1,0,2.34257912636,1,0.25,0,2.80805915968,0.25,2.34257912636,4
"1445",7,"Female",2,"0","hard","low",5,"DECIDE",1158.78376412,1,1,1.15155100822,1,0.25,1,2.62743726358,0.25,1.15155100822,4
"1446",7,"Female",2,"0","hard","low",6,"DECIDE",1160.96021318,0,0,0.939766168594,0,0.25,1,2.53066641142,0.25,0.939766168594,4
"1447",7,"Female",2,"0","hard","low",7,"DECIDE",1162.92484713,0,0,0.963312149048,0,0.25,1,2.59771705899,0.25,0.963312149048,4
"1448",7,"Female",2,"0","hard","low",8,"DECIDE",1164.91297412,1,1,0.813048124313,1,0.25,1,2.91760001716,0.25,0.813048124313,4
"1449",7,"Female",2,"0","hard","low",9,"DECIDE",1166.76003504,1,1,0.71632194519,1,0.25,1,2.70070565056,0.25,0.71632194519,4
"1450",7,"Female",2,"0","hard","low",10,"DECIDE",1168.50104213,1,1,0.810549974442,1,0.25,1,2.95078098499,0.25,0.810549974442,4
"1451",7,"Female",2,"0","hard","low",11,"DECIDE",1170.33636212,1,1,0.763407945633,1,0.25,1,2.40644625951,0.25,0.763407945633,4
"1452",7,"Female",2,"0","hard","low",12,"DECIDE",1172.12467003,0,0,1.27244901657,0,0.25,1,2.29484925037,0.25,1.27244901657,4
"1453",7,"Female",2,"0","hard","low",13,"DECIDE",1174.43055201,0,0,0.951487064362,0,0.25,1,1.96582416673,0.25,0.951487064362,4
"1454",7,"Female",2,"0","hard","low",14,"DECIDE",1176.40658712,1,1,0.869557857513,1,0.25,1,2.54198419631,0.25,0.869557857513,4
"1455",7,"Female",2,"0","hard","low",15,"DECIDE",1178.30097198,1,1,0.848231077194,1,0.25,1,2.84110022906,0.25,0.848231077194,4
"1456",7,"Female",2,"0","hard","low",16,"DECIDE",1180.18324614,0,0,1.18696713448,0,0.25,1,2.22055654099,0.25,1.18696713448,4
"1457",7,"Female",2,"0","hard","low",17,"DECIDE",1182.39492702,0,0,0.904608011246,0,0.25,1,1.96185190057,0.25,0.904608011246,4
"1458",7,"Female",2,"0","hard","low",18,"DECIDE",1184.32428312,0,0,0.928328990936,0,0.25,1,1.29013761059,0.25,0.928328990936,4
"1459",7,"Female",2,"0","hard","low",19,"DECIDE",1186.27723718,0,0,1.15163111687,0,0.25,1,2.63754685439,0.25,1.15163111687,4
"1460",7,"Female",2,"0","hard","low",20,"DECIDE",1188.45377517,1,1,1.0103700161,1,0.25,1,3.46930007618,0.25,1.0103700161,4
"1461",7,"Female",2,"0","hard","low",21,"DECIDE",1190.48904514,1,1,0.892666101456,1,0.25,1,3.02003860197,0.25,0.892666101456,4
"1462",7,"Female",2,"0","hard","low",22,"DECIDE",1192.40647697,0,1,3.84601688385,0,0.25,0,2.42665477823,0.25,3.84601688385,4
"1463",7,"Female",2,"0","hard","low",23,"DECIDE",1197.27706313,1,1,0.998620986938,1,0.25,1,2.74661827939,0.25,0.998620986938,4
"1464",7,"Female",2,"0","hard","low",24,"DECIDE",1199.30064416,1,1,0.904452085495,1,0.25,1,2.33928264065,0.25,0.904452085495,4
"1465",7,"Female",2,"0","hard","low",25,"DECIDE",1201.22982502,0,0,0.871984004974,0,0.25,1,1.79730189222,0.25,0.871984004974,4
"1466",7,"Female",2,"0","hard","low",26,"DECIDE",1203.13572907,1,1,0.845700979233,1,0.25,1,2.98056035868,0.25,0.845700979233,4
"1467",7,"Female",2,"0","hard","low",27,"DECIDE",1205.00630808,0,0,1.45746397972,0,0.25,1,1.85509203506,0.25,1.45746397972,4
"1468",7,"Female",2,"0","hard","low",28,"DECIDE",1207.48860407,1,1,0.812438011169,1,0.25,1,2.76127643155,0.25,0.812438011169,4
"1469",7,"Female",2,"0","hard","low",29,"DECIDE",1209.33559704,1,1,0.834021091461,1,0.25,1,2.75296732175,0.25,0.834021091461,4
"1470",7,"Female",2,"0","hard","low",30,"DECIDE",1211.19427109,1,1,0.622354984283,1,0.25,1,3.05279762907,0.25,0.622354984283,4
"1471",7,"Female",2,"0","hard","low",31,"DECIDE",1212.84141016,1,1,0.731189966202,1,0.25,1,2.93969331515,0.25,0.731189966202,4
"1472",7,"Female",2,"0","hard","low",32,"DECIDE",1214.60595608,0,0,0.951747894287,0,0.25,1,2.13377796313,0.25,0.951747894287,4
"1473",7,"Female",2,"0","hard","low",33,"DECIDE",1216.5824492,1,1,0.892817974091,1,0.25,1,2.72096921257,0.25,0.892817974091,4
"1474",7,"Female",2,"0","hard","low",34,"DECIDE",1218.50005412,0,0,0.963452100754,0,0.25,1,2.49541510283,0.25,0.963452100754,4
"1475",7,"Female",2,"0","hard","low",35,"DECIDE",1220.48828506,0,0,0.789253950119,0,0.25,1,2.2069652768,0.25,0.789253950119,4
