"","ID","condition","gender","order","difficulty","falseAlarm","trial","decide","signal","humanResp","humanRT","autoResp","ACC","stimlength","A","B","C","Y_bar.jkl"
"100",18,4,1,2,2,2,60.5,1,0.466666666666667,0.475,1.21973768870049,0.466666666666667,0.858333333333333,2.50459864751792,1,2,2,0.856666666666667
"101",19,4,1,3,2,2,60.5,1,0.55,0.541666666666667,0.825259691476683,0.541666666666667,0.891666666666667,2.48582668142258,1,2,2,0.856666666666667
"102",22,4,1,3,2,2,60.5,1,0.541666666666667,0.5,0.528262603282908,0.525,0.825,2.53443294206642,1,2,2,0.856666666666667
"103",26,4,2,2,2,2,60.5,1,0.55,0.425,0.925816539923125,0.55,0.758333333333333,2.54932531940058,1,2,2,0.856666666666667
"104",28,4,2,4,2,2,60.5,1,0.525,0.491666666666667,0.803474277257917,0.541666666666667,0.833333333333333,2.50142224778408,1,2,2,0.856666666666667
"105",29,4,2,4,2,2,60.5,1,0.466666666666667,0.433333333333333,0.7090749899547,0.516666666666667,0.85,2.47527167253792,1,2,2,0.856666666666667
"106",30,4,2,3,2,2,60.5,1,0.483333333333333,0.475,0.620974795023608,0.483333333333333,0.858333333333333,2.46802612426775,1,2,2,0.856666666666667
"107",32,4,2,1,2,2,60.5,1,0.541666666666667,0.5,0.675220304727592,0.541666666666667,0.858333333333333,2.49349438114575,1,2,2,0.856666666666667
"108",34,4,1,2,2,2,60.5,1,0.5,0.5,1.02832666238157,0.5,0.933333333333333,2.49889761527,1,2,2,0.856666666666667
"109",35,4,1,3,2,2,60.5,1,0.591666666666667,0.566666666666667,0.629969531297792,0.558333333333333,0.841666666666667,2.53907107759492,1,2,2,0.856666666666667
"110",36,4,2,4,2,2,60.5,1,0.591666666666667,0.575,0.872816441456625,0.566666666666667,0.95,2.56022287746625,1,2,2,0.856666666666667
"111",37,4,1,4,2,2,60.5,1,0.525,0.508333333333333,1.06850112477948,0.533333333333333,0.866666666666667,2.46552437534908,1,2,2,0.856666666666667
"112",38,4,1,3,2,2,60.5,1,0.5,0.308333333333333,0.504536483685103,0.475,0.675,2.52271907233092,1,2,2,0.856666666666667
