ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
45	19	Female	4	prac	1	364.112495899	1	1	3.13092112541	1	0.25	1	2.61482959972	
45	19	Female	4	prac	2	368.257469893	1	0	2.35392284393	1	0.25	0	2.88413761459	
45	19	Female	4	prac	3	371.621043921	1	1	1.34241700172	1	0.25	1	2.86587291422	
45	19	Female	4	prac	4	373.973305941	1	0	1.19815897942	1	0.25	0	2.71793211496	
45	19	Female	4	prac	5	376.184216976	1	0	1.57926297188	1	0.25	0	2.64520740578	
45	19	Female	4	prac	6	378.771854877	0	0	0.711660861969	0	0.25	1	1.91733936516	
45	19	Female	4	prac	7	380.500882864	0	1	0.774631977081	0	0.25	0	2.36703392861	
45	19	Female	4	prac	8	382.288477898	1	1	0.747010946274	1	0.25	1	2.86427013291	
45	19	Female	4	prac	9	384.052735806	1	1	1.09472489357	1	0.25	1	2.71872610355	
45	19	Female	4	prac	10	386.157847881	0	0	0.861701011658	0	0.25	1	2.08150321852	
45	19	Female	4	prac	11	388.02794385	1	1	0.78359913826	0	0.25	1	2.67404846503	
45	19	Female	4	prac	12	389.827473879	0	1	0.584092140198	0	0.25	0	2.20886965457	
45	19	Female	4	prac	13	391.4267869	0	0	0.624754905701	0	0.25	1	1.81188877399	
45	19	Female	4	prac	14	393.061731815	0	0	0.669819116592	1	0.25	1	2.09548418703	
45	19	Female	4	prac	15	394.743432999	0	1	1.20412111282	0	0.25	0	2.20912336801	
45	19	Female	4	prac	16	396.954724789	0	1	1.41677904129	0	0.25	0	2.29013157228	
45	19	Female	4	prac	17	399.389145851	0	0	0.662415981293	0	0.25	1	2.0614087981	
45	19	Female	4	prac	18	401.059204817	1	1	0.568373918533	1	0.25	1	2.91252368041	
45	19	Female	4	prac	19	402.634963989	1	1	0.480601072311	1	0.25	1	3.2775562647	
45	19	Female	4	prac	20	404.128863811	1	1	0.506733179092	1	0.25	1	2.79893463902	
45	19	Female	4	prac	1	1653.9332428	1	1	2.04582500458	1	0.25	0	2.88693316618	
45	19	Female	4	prac	2	1657.00394583	1	1	2.1153011322	1	0.25	0	2.96513165647	
45	19	Female	4	prac	3	1660.14703178	0	0	1.57147192955	0	0.25	1	2.2440792234	
45	19	Female	4	prac	4	1662.74326181	0	0	0.527692079544	0	0.25	1	2.33733362335	
45	19	Female	4	prac	5	1664.29876781	1	1	0.680799007416	1	0.25	0	2.64317382311	
45	19	Female	4	prac	6	1666.01293588	1	1	2.01279711723	1	0.25	0	2.41683567646	
45	19	Female	4	prac	7	1669.05911684	1	1	0.671622991562	1	0.25	0	2.87391628126	
45	19	Female	4	prac	8	1670.75263286	1	0	0.656980037689	1	0.25	1	2.79191857372	
45	19	Female	4	prac	9	1672.43741584	1	0	0.613240003586	1	0.25	1	2.88966520512	
45	19	Female	4	prac	10	1674.08108091	0	0	0.615976810455	0	0.25	1	2.01448748826	
45	19	Female	4	prac	11	1675.72756791	1	0	0.598292827606	1	0.25	1	2.74267136647	
45	19	Female	4	prac	12	1677.35073996	1	0	0.553889989853	1	0.25	1	2.64718649829	
45	19	Female	4	prac	13	1678.92666888	1	0	0.495229005814	1	0.25	1	2.76983643448	
45	19	Female	4	prac	14	1680.44382501	1	0	0.38934803009	1	0.25	1	2.94573491609	
45	19	Female	4	prac	15	1681.86679196	0	0	0.798230171204	0	0.25	1	2.07642360897	
45	19	Female	4	prac	16	1683.68978095	0	0	0.519263029099	0	0.25	1	2.15644692011	
45	19	Female	4	prac	17	1685.24530983	0	0	0.501110076904	0	0.25	1	2.26456316328	
45	19	Female	4	prac	18	1686.77128887	0	0	0.586427927017	0	0.25	1	2.53478858037	
45	19	Female	4	prac	19	1688.38540888	1	0	0.633855819702	1	0.25	1	2.82034833027	
45	19	Female	4	prac	20	1690.05556178	1	0	0.571732997894	1	0.25	1	2.62357608201	
