ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
24	20	Male	1	prac	1	808.128569841	0	0	6.81434798241	0	0.25	1	2.36495311864	
24	20	Male	1	prac	2	815.967617035	1	0	2.26011800766	1	0.25	1	2.70668843339	
24	20	Male	1	prac	3	819.261657	1	0	1.70462107658	1	0.25	1	2.53121483646	
24	20	Male	1	prac	4	821.990949869	0	1	1.3399579525	0	0.25	0	2.12465230023	
24	20	Male	1	prac	5	824.355767965	1	0	0.469240903854	1	0.25	1	2.63977914258	
24	20	Male	1	prac	6	825.849725008	0	0	1.50740718842	0	0.25	1	2.47692608619	
24	20	Male	1	prac	7	828.390965939	0	1	0.845658063889	0	0.25	0	2.04756199317	
24	20	Male	1	prac	8	830.261441946	0	1	2.71634292603	0	0.25	0	2.52875658416	
24	20	Male	1	prac	9	834.002647877	1	0	0.998669862747	1	0.25	1	2.70037325335	
24	20	Male	1	prac	10	836.026026011	1	1	0.375169992447	1	0.25	0	2.73899223422	
24	20	Male	1	prac	11	837.426033974	1	0	0.459755182266	1	0.25	1	2.98215460964	
24	20	Male	1	prac	12	838.920021057	0	1	1.41357183456	0	0.25	0	2.02937826321	
24	20	Male	1	prac	13	841.367161989	0	1	0.575157165527	0	0.25	0	2.07962398657	
24	20	Male	1	prac	14	842.966943979	1	0	0.845915079117	1	0.25	1	2.95156939264	
24	20	Male	1	prac	15	844.837688923	0	0	2.21038103104	0	0.25	1	2.14214271484	
24	20	Male	1	prac	16	848.072790861	1	1	0.622235774994	1	0.25	0	2.72730353903	
24	20	Male	1	prac	17	849.719868898	1	1	0.613404989243	1	0.25	0	2.98310479063	
24	20	Male	1	prac	18	851.366946936	1	1	2.50448107719	1	0.25	0	2.5697346613	
24	20	Male	1	prac	19	854.896159887	0	1	1.09290409088	0	0.25	0	2.1775479457	
24	20	Male	1	prac	20	857.013877869	0	1	1.10455679893	0	0.25	0	2.27045969019	
24	20	Male	1	prac	1	1575.85254097	0	0	5.31513500214	0	0.25	1	2.26714953201	
24	20	Male	1	prac	2	1582.17506385	0	1	1.5686647892	0	0.25	0	2.01347760188	
24	20	Male	1	prac	3	1584.75133705	0	0	0.808403968811	0	0.25	1	2.15821060951	
24	20	Male	1	prac	4	1586.57499003	0	1	0.0	0	0.25	0	1.97634478045	
24	20	Male	1	prac	5	1587.598351	0	0	0.545407056808	0	0.25	1	1.91238911205	
24	20	Male	1	prac	6	1589.15125084	1	1	0.248486995697	1	0.25	1	2.78283242493	
24	20	Male	1	prac	7	1590.41009688	0	0	0.31765294075	0	0.25	1	2.23819094062	
24	20	Male	1	prac	8	1591.73952389	1	1	0.0	1	0.25	1	2.80750328038	
24	20	Male	1	prac	9	1592.76303196	0	0	0.268754959106	0	0.25	1	2.13359859343	
24	20	Male	1	prac	10	1594.04538298	1	1	0.36238694191	1	0.25	1	2.79896428804	
24	20	Male	1	prac	11	1595.42183089	1	1	1.48998498917	1	0.25	1	2.9965516882	
24	20	Male	1	prac	12	1597.92733383	0	0	0.22447013855	0	0.25	1	2.30882963359	
24	20	Male	1	prac	13	1599.16281986	1	1	0.0	1	0.25	1	2.98458851617	
24	20	Male	1	prac	14	1600.18631887	1	0	0.397495985031	1	0.25	0	2.89702697233	
24	20	Male	1	prac	15	1601.59802294	1	1	0.217792034149	1	0.25	1	2.78774039624	
24	20	Male	1	prac	16	1602.82144594	1	0	0.194353818893	1	0.25	0	2.96303085765	
24	20	Male	1	prac	17	1604.02146697	0	0	0.37834405899	0	0.25	1	2.35494182882	
24	20	Male	1	prac	18	1605.40972805	1	1	0.0460968017578	1	0.25	1	2.99086874922	
24	20	Male	1	prac	19	1606.46848106	1	0	0.0	1	0.25	0	2.6497647464	
24	20	Male	1	prac	20	1607.49197388	0	0	0.195873975754	0	0.25	1	2.32307877172	
