ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
13	Male	4	n/a	hard	n/a	1	NO AID	507.040642023	0	0	0.867060899734	0	0.25	1	1.18634048434	0.25	0.867060899734
13	Male	4	n/a	hard	n/a	2	NO AID	508.916851997	0	1	0.622883796692	0	0.25	0	1.90190132192	0.25	0.622883796692
13	Male	4	n/a	hard	n/a	3	NO AID	510.552029133	0	0	2.05977416039	0	0.25	1	2.08370154637	0.25	2.05977416039
13	Male	4	n/a	hard	n/a	4	NO AID	513.622659206	1	1	0.837103843689	1	0.25	1	2.80277075443	0.25	0.837103843689
13	Male	4	n/a	hard	n/a	5	NO AID	515.469484091	1	0	0.638293981552	1	0.25	0	2.32523618934	0.25	0.638293981552
13	Male	4	n/a	hard	n/a	6	NO AID	517.116670132	0	0	0.75111079216	0	0.25	1	2.10284828384	0.25	0.75111079216
13	Male	4	n/a	hard	n/a	7	NO AID	518.881314993	0	1	0.578471899033	0	0.25	0	2.49775538827	0.25	0.578471899033
13	Male	4	n/a	hard	n/a	8	NO AID	520.469441175	0	1	0.822370052338	0	0.25	0	2.4657018332	0.25	0.822370052338
13	Male	4	n/a	hard	n/a	9	NO AID	522.304722071	1	1	1.45109295845	1	0.25	1	2.49965703448	0.25	1.45109295845
13	Male	4	n/a	hard	n/a	10	NO AID	524.763607979	1	1	0.760233879089	1	0.25	1	3.02581936513	0.25	0.760233879089
13	Male	4	n/a	hard	n/a	11	NO AID	526.53988719	0	0	0.631969928741	0	0.25	1	2.142722478	0.25	0.631969928741
13	Male	4	n/a	hard	n/a	12	NO AID	528.186976194	0	0	0.648879051208	1	0.25	1	2.18717965831	0.25	0.648879051208
13	Male	4	n/a	hard	n/a	13	NO AID	529.845679998	0	0	0.622184038162	0	0.25	1	1.82802323709	0.25	0.622184038162
13	Male	4	n/a	hard	n/a	14	NO AID	531.481008053	0	0	0.53885602951	0	0.25	1	1.51286656691	0.25	0.53885602951
13	Male	4	n/a	hard	n/a	15	NO AID	533.034011126	1	0	0.929841995239	1	0.25	0	2.35334773846	0.25	0.929841995239
13	Male	4	n/a	hard	n/a	16	NO AID	534.974945068	1	0	1.08491802216	1	0.25	0	2.26138947219	0.25	1.08491802216
13	Male	4	n/a	hard	n/a	17	NO AID	537.068997145	0	1	0.422888040543	0	0.25	0	2.11165561108	0.25	0.422888040543
13	Male	4	n/a	hard	n/a	18	NO AID	538.504434109	0	1	1.57145500183	0	0.25	0	2.40103883285	0.25	1.57145500183
13	Male	4	n/a	hard	n/a	19	NO AID	541.092640162	1	1	0.711288928986	1	0.25	1	3.00638205858	0.25	0.711288928986
13	Male	4	n/a	hard	n/a	20	NO AID	542.810209036	0	0	0.553709030151	0	0.25	1	2.08147337087	0.25	0.553709030151
13	Male	4	n/a	hard	n/a	21	NO AID	544.374818087	1	1	0.717094898224	1	0.25	1	3.03988480109	0.25	0.717094898224
13	Male	4	n/a	hard	n/a	22	NO AID	546.104260206	1	1	0.619687080383	1	0.25	1	3.27119282287	0.25	0.619687080383
13	Male	4	n/a	hard	n/a	23	NO AID	547.739494085	0	0	1.00045394897	0	0.25	1	2.25829571854	0.25	1.00045394897
13	Male	4	n/a	hard	n/a	24	NO AID	549.751034975	1	1	1.05296897888	1	0.25	1	2.92135060564	0.25	1.05296897888
13	Male	4	n/a	hard	n/a	25	NO AID	551.809926987	1	1	0.434075832367	1	0.25	1	3.12770897467	0.25	0.434075832367
13	Male	4	n/a	hard	n/a	26	NO AID	553.257102013	1	0	0.882862091064	1	0.25	0	2.30019550773	0.25	0.882862091064
13	Male	4	n/a	hard	n/a	27	NO AID	555.151099205	1	1	1.78893017769	1	0.25	1	2.63918064506	0.25	1.78893017769
13	Male	4	n/a	hard	n/a	28	NO AID	557.951074123	0	0	0.508931875229	0	0.25	1	2.06931061619	0.25	0.508931875229
13	Male	4	n/a	hard	n/a	29	NO AID	559.468650103	1	1	0.615359067917	1	0.25	1	2.69548863617	0.25	0.615359067917
13	Male	4	n/a	hard	n/a	30	NO AID	561.092042208	1	0	2.67998409271	1	0.25	0	2.41186537687	0.25	2.67998409271
13	Male	4	n/a	hard	n/a	31	NO AID	564.786224127	1	1	0.553839921951	1	0.25	1	3.06347739746	0.25	0.553839921951
13	Male	4	n/a	hard	n/a	32	NO AID	566.351023197	1	1	0.549039840698	1	0.25	1	2.59855779268	0.25	0.549039840698
13	Male	4	n/a	hard	n/a	33	NO AID	567.91557312	1	0	2.45656299591	1	0.25	0	2.56893144308	0.25	2.45656299591
13	Male	4	n/a	hard	n/a	34	NO AID	571.386180162	1	1	0.753926992416	1	0.25	1	2.52715779026	0.25	0.753926992416
13	Male	4	n/a	hard	n/a	35	NO AID	573.150746107	0	0	0.629372835159	0	0.25	1	2.04827842434	0.25	0.629372835159
13	Male	4	n/a	hard	n/a	36	NO AID	574.786013126	1	1	0.642101049423	1	0.25	1	2.85935171563	0.25	0.642101049423
13	Male	4	n/a	hard	n/a	37	NO AID	576.444779158	0	0	1.02336215973	0	0.25	1	2.22076505548	0.25	1.02336215973
13	Male	4	n/a	hard	n/a	38	NO AID	578.480154037	1	1	1.01200985909	1	0.25	1	2.53768830704	0.25	1.01200985909
13	Male	4	n/a	hard	n/a	39	NO AID	580.503403187	0	0	0.572772026062	0	0.25	1	1.82021458024	0.25	0.572772026062
13	Male	4	n/a	hard	n/a	40	NO AID	582.091777086	0	0	0.736387968063	0	0.25	1	2.23180941598	0.25	0.736387968063
13	Male	4	n/a	hard	n/a	41	NO AID	585.281090975	1	1	2.4590780735	1	0.25	1	2.760604204	0.25	2.4590780735
13	Male	4	n/a	hard	n/a	42	NO AID	588.750475168	1	0	1.12573003769	1	0.25	0	2.31959789447	0.25	1.12573003769
13	Male	4	n/a	hard	n/a	43	NO AID	590.891664028	1	1	1.25657320023	1	0.25	1	2.66600063747	0.25	1.25657320023
13	Male	4	n/a	hard	n/a	44	NO AID	593.162167072	0	0	0.7300760746	0	0.25	1	2.40374681179	0.25	0.7300760746
