ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
40	18	Male	1	prac	1	465.216202021	0	0	4.29404497147	0	0.25	1	2.36116554884	
40	18	Male	1	prac	2	470.538015127	0	0	3.3591811657	0	0.25	1	2.20619706032	
40	18	Male	1	prac	3	474.921962023	1	1	1.23560404778	1	0.25	0	2.58393360195	
40	18	Male	1	prac	4	477.191764116	0	0	0.965763092041	0	0.25	1	2.15978008438	
40	18	Male	1	prac	5	479.179357052	1	1	0.965843915939	1	0.25	0	2.78483624615	
40	18	Male	1	prac	6	481.166993141	0	1	1.94188690186	0	0.25	0	2.20533756782	
40	18	Male	1	prac	7	484.142745972	1	1	1.4096801281	1	0.25	0	2.8919718532	
40	18	Male	1	prac	8	486.580229998	1	1	3.16212677956	1	0.25	0	2.78648309533	
40	18	Male	1	prac	9	490.778902054	0	1	1.51259112358	0	0.25	0	2.13825495506	
40	18	Male	1	prac	10	493.316233158	1	1	0.848222970963	1	0.25	0	2.78277563071	
40	18	Male	1	prac	11	495.186197042	1	1	3.78860807419	1	0.25	0	2.72834100593	
40	18	Male	1	prac	12	499.996782064	1	0	0.809815883636	1	0.25	1	2.87033201445	
40	18	Male	1	prac	13	501.83148098	0	0	0.986303091049	0	0.25	1	2.36096567777	
40	18	Male	1	prac	14	503.842288971	1	1	1.24537086487	1	0.25	0	2.7160649159	
40	18	Male	1	prac	15	506.112212181	0	0	0.730776071548	0	0.25	1	2.08457390701	
40	18	Male	1	prac	16	507.864590168	1	1	0.645537853241	1	0.25	0	2.83790383801	
40	18	Male	1	prac	17	509.537676096	0	0	0.713118076324	0	0.25	1	2.26812699381	
40	18	Male	1	prac	18	511.275393009	0	0	0.586709976196	0	0.25	1	2.32796118185	
40	18	Male	1	prac	19	512.889528036	1	0	0.586709976196	0	0.25	0	2.6513669592	
40	18	Male	1	prac	20	514.509713173	1	1	1.12771296501	1	0.25	0	2.6985323103	
40	18	Male	1	prac	1	1615.86308908	1	1	3.89901804924	1	0.25	1	2.94499278806	
40	18	Male	1	prac	2	1620.77391601	0	0	0.700175046921	0	0.25	1	2.28479684986	
40	18	Male	1	prac	3	1622.49084902	0	0	1.69532489777	0	0.25	1	1.95626167179	
40	18	Male	1	prac	4	1625.19588399	0	0	0.878320932388	0	0.25	1	2.49751492682	
40	18	Male	1	prac	5	1627.08965516	0	0	0.472547054291	0	0.25	1	2.23480051775	
40	18	Male	1	prac	6	1628.57132602	1	0	0.582870960236	0	0.25	0	2.60467785357	
40	18	Male	1	prac	7	1630.17101002	1	1	0.799165964127	1	0.25	1	3.08165706815	
40	18	Male	1	prac	8	1631.98227501	1	0	0.987875938416	1	0.25	0	2.76034780497	
40	18	Male	1	prac	9	1633.9815011	0	0	0.804661989212	0	0.25	1	2.31953529579	
40	18	Male	1	prac	10	1635.79269314	1	1	1.49748492241	1	0.25	1	2.73976182155	
40	18	Male	1	prac	11	1638.29799819	1	1	1.06419301033	1	0.25	1	2.68281402925	
40	18	Male	1	prac	12	1640.37948918	1	0	0.654711008072	0	0.25	0	3.09099050268	
40	18	Male	1	prac	13	1642.0496192	0	0	0.936599969864	0	0.25	1	2.25203821911	
40	18	Male	1	prac	14	1644.00194716	1	1	0.696312904358	1	0.25	1	2.86294158805	
40	18	Male	1	prac	15	1645.70728397	0	0	0.830953121185	0	0.25	1	2.00946444863	
40	18	Male	1	prac	16	1647.55381799	1	1	1.20848083496	1	0.25	1	2.82677530739	
40	18	Male	1	prac	17	1649.7767272	0	0	0.681603908539	0	0.25	1	2.34515263381	
40	18	Male	1	prac	18	1651.47043014	0	0	0.939839839935	0	0.25	1	2.23153170376	
40	18	Male	1	prac	19	1653.4226172	1	0	0.563677072525	1	0.25	0	2.53009470991	
40	18	Male	1	prac	20	1654.99854803	1	1	0.955765008926	0	0.25	1	3.08172534999	
