ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
2	18	Female	2	prac	1	4442.29927516	0	0	2.40199613571	0	0.25	1	2.11327154139	
2	18	Female	2	prac	2	4445.726053	1	1	1.48099422455	1	0.25	0	2.79474370301	
2	18	Female	2	prac	3	4448.23188901	0	1	1.471752882	0	0.25	0	2.26252787296	
2	18	Female	2	prac	4	4450.73762703	1	1	1.11641001701	1	0.25	0	2.88071551416	
2	18	Female	2	prac	5	4452.87873602	1	0	1.7045788765	1	0.25	1	2.87008401041	
2	18	Female	2	prac	6	4455.60812306	0	0	2.06937789917	0	0.25	1	2.01166372131	
2	18	Female	2	prac	7	4458.70222402	1	1	1.06929588318	1	0.25	0	3.03137514948	
2	18	Female	2	prac	8	4460.79623723	0	0	1.03407597542	0	0.25	1	2.19122639939	
2	18	Female	2	prac	9	4462.85510921	1	0	1.63392114639	1	0.25	1	2.61563419761	
2	18	Female	2	prac	10	4465.51384306	0	0	1.66921496391	0	0.25	1	2.0336951871	
2	18	Female	2	prac	11	4468.20796013	0	0	1.21042013168	0	0.25	1	2.46206159869	
2	18	Female	2	prac	12	4470.44328403	0	0	1.01036906242	0	0.25	1	2.0896762172	
2	18	Female	2	prac	13	4472.47838902	1	0	1.25755310059	1	0.25	1	2.7365017705	
2	18	Female	2	prac	14	4474.76079512	1	1	1.46922898293	1	0.25	0	2.77468013993	
2	18	Female	2	prac	15	4477.254879	0	0	1.10445713997	0	0.25	1	2.35722141257	
2	18	Female	2	prac	16	4479.38403106	1	1	0.998908042908	1	0.25	0	2.7848314227	
2	18	Female	2	prac	17	4481.4076612	0	0	0.575281143188	0	0.25	1	2.15181219888	
2	18	Female	2	prac	18	4483.00758815	0	0	1.4251730442	0	0.25	1	2.30933802594	
2	18	Female	2	prac	19	4485.46649218	1	0	2.58682513237	0	0.25	0	2.66379852421	
2	18	Female	2	prac	20	4489.07804608	0	0	1.17803883553	0	0.25	1	2.29838986593	
2	18	Female	2	prac	1	5572.04142308	0	0	2.64309096336	0	0.25	1	2.21784138155	
2	18	Female	2	prac	2	5575.6905632	0	0	0.553972959518	0	0.25	1	2.30007550029	
2	18	Female	2	prac	3	5577.25513601	1	1	0.821430206299	1	0.25	1	2.91014762326	
2	18	Female	2	prac	4	5579.09048319	1	1	0.698105812073	1	0.25	1	2.66160443153	
2	18	Female	2	prac	5	5580.79639316	0	0	0.776193141937	0	0.25	1	2.24476310451	
2	18	Female	2	prac	6	5582.584553	1	0	0.756047964096	1	0.25	0	2.6336023476	
2	18	Female	2	prac	7	5584.34935117	1	1	0.815253973007	1	0.25	1	2.71067736967	
2	18	Female	2	prac	8	5586.17259717	0	0	1.40004396439	0	0.25	1	2.27988952697	
2	18	Female	2	prac	9	5588.5844481	0	0	0.516155958176	0	0.25	1	2.0203226344	
2	18	Female	2	prac	10	5590.11378121	1	1	0.738864898682	1	0.25	1	2.77350255389	
2	18	Female	2	prac	11	5591.86675	1	1	0.633882045746	1	0.25	1	3.05665223442	
2	18	Female	2	prac	12	5593.51379919	0	0	0.76287817955	0	0.25	1	2.34735359858	
2	18	Female	2	prac	13	5595.29024601	0	0	0.754435062408	0	0.25	1	2.4306594892	
2	18	Female	2	prac	14	5597.05484819	0	0	0.573847055435	1	0.25	1	2.29186304042	
2	18	Female	2	prac	15	5598.64310002	1	1	0.593584060669	1	0.25	1	2.6764347577	
2	18	Female	2	prac	16	5600.24311304	1	1	0.769594192505	1	0.25	1	2.75663325642	
2	18	Female	2	prac	17	5602.01951814	0	0	0.993190050125	0	0.25	1	2.34655250346	
2	18	Female	2	prac	18	5604.01949716	0	0	0.433209896088	0	0.25	1	2.34316265341	
2	18	Female	2	prac	19	5605.46650004	0	0	0.434177875519	0	0.25	1	2.01343665519	
2	18	Female	2	prac	20	5606.91347718	0	0	0.531241178513	0	0.25	1	2.195557171	
