ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
26	21	Male	2	prac	1	369.487724066	0	0	1.3630399704	0	0.25	1	2.16158504827	
26	21	Male	2	prac	2	371.884830952	0	1	1.02236700058	0	0.25	0	2.20297110869	
26	21	Male	2	prac	3	373.931940079	0	0	0.695193052292	0	0.25	1	2.09427045919	
26	21	Male	2	prac	4	375.661161184	1	1	0.575176000595	1	0.25	0	3.06335553243	
26	21	Male	2	prac	5	377.261118174	0	0	0.751692056656	0	0.25	1	1.98690279941	
26	21	Male	2	prac	6	379.037635088	0	1	0.892869949341	0	0.25	0	2.4259227712	
26	21	Male	2	prac	7	380.95509696	1	0	0.916547060013	1	0.25	1	2.91684671854	
26	21	Male	2	prac	8	382.896339178	1	0	0.683604001999	1	0.25	1	2.94093801746	
26	21	Male	2	prac	9	384.614117146	0	0	0.742963075638	0	0.25	1	2.31419755502	
26	21	Male	2	prac	10	386.39043498	1	0	0.904672861099	1	0.25	1	2.88163084425	
26	21	Male	2	prac	11	388.319854021	1	0	2.44572401047	1	0.25	1	2.95563134249	
26	21	Male	2	prac	12	391.790433168	1	0	2.09305310249	1	0.25	1	2.72919612848	
26	21	Male	2	prac	13	394.907969952	1	1	0.871814966202	1	0.25	0	2.60201291257	
26	21	Male	2	prac	14	396.813775063	1	0	5.23395895958	1	0.25	1	2.69646414338	
26	21	Male	2	prac	15	403.072458029	0	1	1.21349191666	0	0.25	0	2.43991451236	
26	21	Male	2	prac	16	405.319584131	1	0	0.904497861862	1	0.25	1	2.99464259884	
26	21	Male	2	prac	17	407.248895168	1	0	1.51636910439	1	0.25	1	2.90343612856	
26	21	Male	2	prac	18	409.790115118	0	0	1.22213578224	0	0.25	1	2.49415868332	
26	21	Male	2	prac	19	412.03708601	1	0	0.998694896698	1	0.25	1	2.75135949879	
26	21	Male	2	prac	20	414.060579062	0	0	1.57497596741	0	0.25	1	2.04528303117	
26	21	Male	2	prac	1	1547.695611	1	1	2.08311796188	1	0.25	1	2.61241125349	
26	21	Male	2	prac	2	1550.79106116	1	1	0.651702880859	0	0.25	1	2.87797439426	
26	21	Male	2	prac	3	1552.44977498	1	1	1.49702596664	1	0.25	1	2.92415167651	
26	21	Male	2	prac	4	1554.95558715	0	0	0.991232156754	0	0.25	1	2.42640362462	
26	21	Male	2	prac	5	1556.95572901	0	0	0.58313202858	1	0.25	1	2.00637854644	
26	21	Male	2	prac	6	1558.55561614	1	1	0.863204956055	1	0.25	1	2.76556851838	
26	21	Male	2	prac	7	1560.42603111	1	1	0.512815952301	1	0.25	1	2.62221227054	
26	21	Male	2	prac	8	1561.95553517	0	0	0.567311048508	0	0.25	1	2.25975902627	
26	21	Male	2	prac	9	1563.53202105	0	0	0.414842844009	0	0.25	1	2.34706346665	
26	21	Male	2	prac	10	1564.95547795	1	1	1.45537805557	1	0.25	1	2.9031394116	
26	21	Male	2	prac	11	1567.42616105	0	0	0.696702957153	0	0.25	1	2.26391154735	
26	21	Male	2	prac	12	1569.13189411	0	0	0.470976829529	0	0.25	1	2.12975726654	
26	21	Male	2	prac	13	1570.61409307	0	0	0.468817949295	0	0.25	1	2.03063416928	
26	21	Male	2	prac	14	1572.09652019	0	0	0.602373123169	0	0.25	1	2.11998599193	
26	21	Male	2	prac	15	1573.70820498	0	0	0.494700908661	0	0.25	1	2.14342565741	
26	21	Male	2	prac	16	1575.21405101	1	1	0.8608751297	1	0.25	1	2.87121112147	
26	21	Male	2	prac	17	1577.08458209	0	0	0.878368854523	0	0.25	1	2.4250320115	
26	21	Male	2	prac	18	1578.97877812	1	1	1.09622788429	1	0.25	1	2.71494227212	
26	21	Male	2	prac	19	1581.08473611	1	1	0.886260032654	1	0.25	1	2.83098003085	
26	21	Male	2	prac	20	1582.97868705	1	1	0.760303020477	1	0.25	1	2.90436071348	
