ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
38	Female	3	0	easy	high	1	REJECT	742.619336128	1	0	3.73521113396	1	0.25	1	2.59846091573	0.25	3.73521113396
38	Female	3	0	easy	high	2	REJECT	747.376412153	0	0	0.83351111412	0	0.25	1	2.06404965842	0.25	0.83351111412
38	Female	3	0	easy	high	3	REJECT	749.234713078	1	0	0.821657896042	1	0.25	1	3.41020774257	0.25	0.821657896042
38	Female	3	0	easy	high	4	REJECT	751.083992958	0	0	0.727720022202	0	0.25	1	2.11773500439	0.25	0.727720022202
38	Female	3	0	easy	high	5	REJECT	752.833508015	0	1	0.965821027756	1	0.25	1	2.13961812848	0.25	0.965821027756
38	Female	3	0	easy	high	6	REJECT	754.821177006	1	0	0.927603006363	1	0.25	1	2.52412683049	0.25	0.927603006363
38	Female	3	0	easy	high	7	REJECT	756.773472071	0	0	0.692476034164	0	0.25	1	2.30221910471	0.25	0.692476034164
38	Female	3	0	easy	high	8	REJECT	758.490787029	0	0	0.998023033142	0	0.25	1	2.21985487722	0.25	0.998023033142
38	Female	3	0	easy	high	9	REJECT	760.516365051	1	0	0.795460939407	1	0.25	1	2.85977887905	0.25	0.795460939407
38	Female	3	0	easy	high	10	REJECT	762.336635113	0	0	2.27014493942	0	0.25	1	2.30735423658	0.25	2.27014493942
38	Female	3	0	easy	high	11	REJECT	765.641499043	1	1	0.821693181992	1	0.25	0	2.92174526224	0.25	0.821693181992
38	Female	3	0	easy	high	12	REJECT	767.490873098	1	0	0.854096889496	1	0.25	1	2.74155162645	0.25	0.854096889496
38	Female	3	0	easy	high	13	REJECT	769.369737148	0	0	0.615947008133	0	0.25	1	2.23012261252	0.25	0.615947008133
38	Female	3	0	easy	high	14	REJECT	771.016285181	0	0	0.657105922699	1	0.25	0	2.28905398867	0.25	0.657105922699
38	Female	3	0	easy	high	15	REJECT	772.698043108	1	1	0.789364814758	1	0.25	0	3.14990243463	0.25	0.789364814758
38	Female	3	0	easy	high	16	REJECT	774.509289026	0	0	0.645377874374	0	0.25	1	2.2079261653	0.25	0.645377874374
38	Female	3	0	easy	high	17	REJECT	776.182219982	0	0	0.818920135498	1	0.25	0	2.23456402642	0.25	0.818920135498
38	Female	3	0	easy	high	18	REJECT	778.02878499	1	0	1.02174186707	1	0.25	1	2.48557780732	0.25	1.02174186707
38	Female	3	0	easy	high	19	REJECT	780.072211027	1	0	0.789467096329	1	0.25	1	2.84258937245	0.25	0.789467096329
38	Female	3	0	easy	high	20	REJECT	781.883627176	0	0	0.645275115967	0	0.25	1	2.20014659508	0.25	0.645275115967
38	Female	3	0	easy	high	21	REJECT	783.556508064	1	0	0.51310300827	0	0.25	0	2.74887108172	0.25	0.51310300827
38	Female	3	0	easy	high	22	REJECT	785.09437108	1	1	1.14219307899	0	0.25	1	2.69675186493	0.25	1.14219307899
38	Female	3	0	easy	high	23	REJECT	787.258476973	0	1	0.7336769104	0	0.25	0	2.16911480069	0.25	0.7336769104
38	Female	3	0	easy	high	24	REJECT	789.022606134	0	0	0.9776699543	0	0.25	1	2.34645163451	0.25	0.9776699543
38	Female	3	0	easy	high	25	REJECT	791.03373003	0	0	0.998115062714	0	0.25	1	2.3004726863	0.25	0.998115062714
38	Female	3	0	easy	high	26	REJECT	793.05946517	0	0	2.88891911507	0	0.25	1	2.25319413331	0.25	2.88891911507
38	Female	3	0	easy	high	27	REJECT	796.97312808	1	0	1.15400981903	1	0.25	1	2.84362681727	0.25	1.15400981903
38	Female	3	0	easy	high	28	REJECT	799.160732031	0	0	0.789287090302	0	0.25	1	2.18980242857	0.25	0.789287090302
38	Female	3	0	easy	high	29	REJECT	800.971945047	0	1	0.989576101303	0	0.25	0	2.45900121604	0.25	0.989576101303
