ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
27	19	Female	3	prac	1	498.764088154	1	1	5.80004692078	1	0.25	1	2.94361699404	
27	19	Female	3	prac	2	505.581393003	1	0	5.91083312035	1	0.25	0	2.64552272286	
27	19	Female	3	prac	3	512.508596182	0	0	2.31963300705	0	0.25	1	2.15489034838	
27	19	Female	3	prac	4	515.836978197	0	0	1.43925094604	0	0.25	1	2.2388660853	
27	19	Female	3	prac	5	518.283245087	0	0	0.91305398941	0	0.25	1	1.98772589409	
27	19	Female	3	prac	6	520.212006092	1	1	1.19226002693	1	0.25	1	2.81817433253	
27	19	Female	3	prac	7	522.411463022	1	0	5.0648560524	1	0.25	0	2.95654124927	
27	19	Female	3	prac	8	528.491970062	1	0	1.02432584763	1	0.25	0	2.74559750938	
27	19	Female	3	prac	9	530.526556015	1	1	0.789798974991	1	0.25	1	2.69072043473	
27	19	Female	3	prac	10	532.326133966	0	0	0.79817700386	0	0.25	1	2.43801677153	
27	19	Female	3	prac	11	534.137303114	1	1	1.25103998184	1	0.25	1	2.67980241578	
27	19	Female	3	prac	12	536.395446062	0	0	2.05694389343	0	0.25	1	2.42357318638	
27	19	Female	3	prac	13	539.465099096	0	0	0.683284044266	0	0.25	1	2.01419705131	
27	19	Female	3	prac	14	541.158687115	0	0	0.709680080414	0	0.25	1	2.22833708066	
27	19	Female	3	prac	15	542.87581706	1	1	0.552544116974	1	0.25	1	3.03258496112	
27	19	Female	3	prac	16	544.443124056	0	0	0.905233860016	0	0.25	1	2.15084273066	
27	19	Female	3	prac	17	546.35710001	0	0	0.631336927414	0	0.25	1	2.20101306335	
27	19	Female	3	prac	18	548.003772974	1	1	0.552638053894	1	0.25	1	2.71392335265	
27	19	Female	3	prac	19	549.567837	1	1	0.74059510231	1	0.25	1	2.97529296789	
27	19	Female	3	prac	20	551.320436001	0	0	0.651998996735	0	0.25	1	2.15288610146	
27	19	Female	3	prac	1	1890.10388112	0	0	0.785754203796	0	0.25	1	2.30364939498	
27	19	Female	3	prac	2	1891.91153502	0	0	0.657090902328	0	0.25	1	2.20097789239	
27	19	Female	3	prac	3	1893.59338117	1	1	0.483675003052	1	0.25	0	2.80691059425	
27	19	Female	3	prac	4	1895.11055112	1	1	0.692252874374	1	0.25	0	2.52838262533	
27	19	Female	3	prac	5	1896.82775497	1	0	0.730453014374	1	0.25	1	2.88980629645	
27	19	Female	3	prac	6	1898.58014417	0	0	1.28032398224	0	0.25	1	2.38676963215	
27	19	Female	3	prac	7	1900.88532615	1	1	0.680511951447	1	0.25	0	2.9855256157	
27	19	Female	3	prac	8	1902.59064913	0	0	0.539390087128	0	0.25	1	2.07524787138	
27	19	Female	3	prac	9	1904.15480518	0	0	0.777754068375	0	0.25	1	2.30411749845	
27	19	Female	3	prac	10	1905.96612597	1	0	0.680519104004	1	0.25	1	2.92636246635	
27	19	Female	3	prac	11	1907.6713891	0	0	0.633571147919	0	0.25	1	2.24379082027	
27	19	Female	3	prac	12	1909.32982612	1	0	0.553959131241	1	0.25	1	2.74007375326	
27	19	Female	3	prac	13	1910.90578008	0	0	0.49523806572	0	0.25	1	2.14648100741	
27	19	Female	3	prac	14	1912.42288113	0	0	0.280739784241	0	0.25	1	2.10409480084	
27	19	Female	3	prac	15	1913.72840619	0	0	0.557252168655	0	0.25	1	2.16332353887	
27	19	Female	3	prac	16	1915.31610513	1	0	0.436511039734	1	0.25	1	2.99545885548	
27	19	Female	3	prac	17	1916.77456808	1	0	0.342240810394	1	0.25	1	2.73533587232	
27	19	Female	3	prac	18	1918.15345907	1	0	0.265957832336	1	0.25	1	2.6298103785	
27	19	Female	3	prac	19	1919.44429517	0	0	2.33887410164	0	0.25	1	2.20655386918	
27	19	Female	3	prac	20	1922.80791807	0	0	0.539444923401	0	0.25	1	2.32933751745	
