ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
35	26	Female	3	prac	1	372.279387951	0	1	2.14697599411	0	0.25	0	2.36893628113	
35	26	Female	3	prac	2	375.436543941	0	0	0.78986787796	0	0.25	1	2.17853169108	
35	26	Female	3	prac	3	377.235955954	0	0	1.72647380829	0	0.25	1	2.2088492603	
35	26	Female	3	prac	4	379.976349831	1	1	0.738039016724	0	0.25	1	2.84754830688	
35	26	Female	3	prac	5	381.728745937	1	1	1.6336979866	1	0.25	1	3.05197549389	
35	26	Female	3	prac	6	384.374941826	1	0	0.93150806427	1	0.25	0	2.63205285966	
35	26	Female	3	prac	7	386.315604925	0	0	0.838855028152	0	0.25	1	2.40525875725	
35	26	Female	3	prac	8	388.16210103	0	0	0.808367013931	0	0.25	1	2.19093376513	
35	26	Female	3	prac	9	389.985173941	1	1	0.69730091095	1	0.25	1	2.97564859038	
35	26	Female	3	prac	10	391.690532923	1	1	1.91999912262	1	0.25	1	2.69632178237	
35	26	Female	3	prac	11	394.618988037	1	1	0.879520893097	1	0.25	1	2.7396784939	
35	26	Female	3	prac	12	396.512542963	0	0	0.873988866806	0	0.25	1	2.09072624003	
35	26	Female	3	prac	13	398.394309998	0	0	0.592218160629	0	0.25	1	2.3495002704	
35	26	Female	3	prac	14	399.993837833	0	0	0.840707063675	0	0.25	1	2.29381846576	
35	26	Female	3	prac	15	401.852152824	1	1	0.726413011551	1	0.25	1	2.95397101314	
35	26	Female	3	prac	16	403.59284687	0	0	0.881727933884	0	0.25	1	2.30775269822	
35	26	Female	3	prac	17	405.486404896	0	0	1.76419591904	0	0.25	1	2.36530284436	
35	26	Female	3	prac	18	408.262006044	0	0	1.52460098267	0	0.25	1	2.4110146009	
35	26	Female	3	prac	19	410.802433014	1	1	1.08018803596	1	0.25	1	2.76357871865	
35	26	Female	3	prac	20	412.895917892	0	1	0.970710992813	0	0.25	0	2.17854846045	
35	26	Female	3	prac	1	1712.81094193	1	0	1.56352591515	1	0.25	1	2.72811472816	
35	26	Female	3	prac	2	1715.40816092	1	0	0.906975030899	1	0.25	1	2.7104110589	
35	26	Female	3	prac	3	1717.3369	0	0	1.01001310349	0	0.25	1	2.027412153	
35	26	Female	3	prac	4	1719.37160182	1	1	0.880606889725	1	0.25	0	2.79677378508	
35	26	Female	3	prac	5	1721.27983999	0	0	1.12785220146	0	0.25	1	2.20413975837	
35	26	Female	3	prac	6	1723.44102192	1	1	1.79789614677	0	0.25	1	3.09897731858	
35	26	Female	3	prac	7	1726.26367402	0	0	2.9770989418	0	0.25	1	2.40066121542	
35	26	Female	3	prac	8	1730.27416897	1	0	1.03355312347	0	0.25	0	2.68966900734	
35	26	Female	3	prac	9	1732.33238697	1	0	1.09232211113	1	0.25	1	2.72110782415	
35	26	Female	3	prac	10	1734.44946098	1	1	1.76265597343	1	0.25	0	2.42966827583	
35	26	Female	3	prac	11	1737.2368679	0	1	0.809986114502	0	0.25	0	2.34062675503	
35	26	Female	3	prac	12	1739.07156301	1	1	0.833573102951	1	0.25	0	2.87986583418	
35	26	Female	3	prac	13	1740.92987299	0	0	1.96550416946	0	0.25	1	2.32703760888	
35	26	Female	3	prac	14	1743.91727901	1	1	1.15420794487	1	0.25	0	2.86484701472	
35	26	Female	3	prac	15	1746.10474896	1	1	4.42378902435	0	0.25	1	2.79332835283	
35	26	Female	3	prac	16	1751.56200194	0	0	1.34238600731	0	0.25	1	2.32332188417	
35	26	Female	3	prac	17	1753.93777895	1	1	1.55382299423	1	0.25	0	2.52686226191	
35	26	Female	3	prac	18	1756.51334	0	0	1.51885509491	0	0.25	1	2.31810814668	
35	26	Female	3	prac	19	1759.06841302	1	0	1.13938593864	1	0.25	1	2.62799379453	
35	26	Female	3	prac	20	1761.22956896	1	0	1.05700707436	1	0.25	1	2.64054550821	
