ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
26	Male	2	0	hard	low	1	REJECT	424.583947182	1	0	2.14826703072	1	0.25	1	2.73270775818	0.25	2.14826703072
26	Male	2	0	hard	low	2	REJECT	427.766211033	0	0	0.928102970123	0	0.25	1	1.84570090749	0.25	0.928102970123
26	Male	2	0	hard	low	3	REJECT	429.719091177	1	0	2.13983798027	1	0.25	1	2.63134988817	0.25	2.13983798027
26	Male	2	0	hard	low	4	REJECT	432.883702993	1	0	1.66928386688	1	0.25	1	2.75088257453	0.25	1.66928386688
26	Male	2	0	hard	low	5	REJECT	435.577718019	0	1	1.13996005058	0	0.25	0	2.43243813344	0.25	1.13996005058
26	Male	2	0	hard	low	6	REJECT	437.742546082	1	0	1.58913302422	1	0.25	1	2.79284657515	0.25	1.58913302422
26	Male	2	0	hard	low	7	REJECT	440.365926981	0	0	0.918815135956	0	0.25	1	2.17772647372	0.25	0.918815135956
26	Male	2	0	hard	low	8	REJECT	442.318885088	0	0	1.03397107124	0	0.25	1	2.17845730401	0.25	1.03397107124
26	Male	2	0	hard	low	9	REJECT	444.377634048	1	0	1.15414094925	1	0.25	1	3.09480908158	0.25	1.15414094925
26	Male	2	0	hard	low	10	REJECT	446.565831184	1	0	1.11633205414	1	0.25	1	2.93210485197	0.25	1.11633205414
26	Male	2	0	hard	low	11	REJECT	448.707002163	0	1	1.00122189522	0	0.25	0	2.96294514885	0.25	1.00122189522
26	Male	2	0	hard	low	12	REJECT	450.74220705	0	1	1.16339707375	0	0.25	0	2.31976006198	0.25	1.16339707375
26	Male	2	0	hard	low	13	REJECT	452.930497169	1	0	1.38684797287	1	0.25	1	2.86078688179	0.25	1.38684797287
26	Male	2	0	hard	low	14	REJECT	455.34226203	0	0	0.765747070312	0	0.25	1	1.81399682044	0.25	0.765747070312
26	Male	2	0	hard	low	15	REJECT	457.14212203	0	1	2.04571914673	0	0.25	0	2.27820233204	0.25	2.04571914673
26	Male	2	0	hard	low	16	REJECT	460.212588072	0	0	0.869340896606	0	0.25	1	2.17054991538	0.25	0.869340896606
26	Male	2	0	hard	low	17	REJECT	462.106739044	1	0	1.15439796448	1	0.25	1	3.41543414377	0.25	1.15439796448
26	Male	2	0	hard	low	18	REJECT	464.294871092	0	0	1.46927905083	0	0.25	1	2.26821781581	0.25	1.46927905083
26	Male	2	0	hard	low	19	REJECT	466.789049149	1	0	0.825256109238	1	0.25	1	2.79398272853	0.25	0.825256109238
26	Male	2	0	hard	low	20	REJECT	468.647755146	0	0	0.860156059265	0	0.25	1	1.95351934285	0.25	0.860156059265
26	Male	2	0	hard	low	21	REJECT	470.541834116	0	1	3.53988099098	1	0.25	1	2.23535654571	0.25	3.53988099098
26	Male	2	0	hard	low	22	REJECT	475.10652113	0	0	0.810424089432	0	0.25	1	2.26251641263	0.25	0.810424089432
26	Male	2	0	hard	low	23	REJECT	476.941720963	0	0	0.986964941025	0	0.25	1	1.90015464787	0.25	0.986964941025
26	Male	2	0	hard	low	24	REJECT	478.953441143	1	0	1.46924090385	1	0.25	1	2.87620937253	0.25	1.46924090385
26	Male	2	0	hard	low	25	REJECT	481.447638988	1	0	1.11621403694	1	0.25	1	2.80644142697	0.25	1.11621403694
26	Male	2	0	hard	low	26	REJECT	483.588696957	0	1	1.6950750351	1	0.25	1	1.96772260809	0.25	1.6950750351
26	Male	2	0	hard	low	27	REJECT	486.318056107	0	1	2.12805604935	0	0.25	0	2.49629175185	0.25	2.12805604935
26	Male	2	0	hard	low	28	REJECT	489.470924139	1	1	0.951672077179	0	0.25	1	3.03672931249	0.25	0.951672077179
26	Male	2	0	hard	low	29	REJECT	491.447376013	1	0	1.21308493614	1	0.25	1	3.361324004	0.25	1.21308493614
26	Male	2	0	hard	low	30	REJECT	493.694467068	0	0	1.93977189064	0	0.25	1	2.28460757913	0.25	1.93977189064
26	Male	2	0	hard	low	31	REJECT	496.659020185	0	0	0.904592037201	0	0.25	1	1.7337340235	0.25	0.904592037201
26	Male	2	0	hard	low	32	REJECT	498.588407993	1	0	1.52806997299	1	0.25	1	2.85877864997	0.25	1.52806997299
26	Male	2	0	hard	low	33	REJECT	501.141335011	0	0	3.02535104752	1	0.25	0	2.23408640849	0.25	3.02535104752
26	Male	2	0	hard	low	34	REJECT	505.200103045	0	0	1.1515648365	0	0.25	1	2.40497323617	0.25	1.1515648365
26	Male	2	0	hard	low	35	REJECT	507.376569033	1	0	1.16330194473	1	0.25	1	3.11947881372	0.25	1.16330194473
26	Male	2	0	hard	low	36	REJECT	509.564709187	0	1	1.51629400253	1	0.25	1	2.24307785908	0.25	1.51629400253
