ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
101	21	M	1	prac	1	119.886132002	1	1	0.844514846802	1	0.00914734995981	1	2.66495266669	
101	21	M	1	prac	2	121.764049053	1	1	0.645658016205	1	0.00914734995981	1	2.92771542264	
101	21	M	1	prac	3	123.434498072	1	1	0.445694923401	1	0.00914734995981	1	2.77621321497	
101	21	M	1	prac	4	124.905092001	0	1	0.963332891464	1	0.00914734995981	0	2.49510015424	
101	21	M	1	prac	5	126.893238068	0	0	0.613153934479	0	0.00914734995981	1	2.19805073666	
101	21	M	1	prac	6	128.540224075	0	0	0.542423009872	0	0.00914734995981	1	2.14582366264	
101	21	M	1	prac	7	130.11665988	1	1	0.43406701088	1	0.00914734995981	1	2.66452704171	
101	21	M	1	prac	8	131.575425863	1	1	0.754739999771	1	0.00914734995981	1	2.78177253953	
101	21	M	1	prac	9	133.363596916	0	0	0.46929693222	0	0.00914734995981	1	2.02652386029	
101	21	M	1	prac	10	134.857686996	0	1	1.33990097046	0	0.00914734995981	0	2.42963198024	
101	21	M	1	prac	11	137.222378969	0	0	0.492836952209	0	0.00914734995981	1	1.86830875002	
101	21	M	1	prac	12	138.740002871	1	1	0.895382165909	1	0.00914734995981	1	2.59870885733	
101	21	M	1	prac	13	140.669239998	1	1	0.587029933929	1	0.00914734995981	1	2.92891051629	
101	21	M	1	prac	14	142.281085014	0	0	0.504565954208	0	0.00914734995981	1	2.24023806813	
101	21	M	1	prac	15	143.810346842	0	0	0.786987066269	0	0.00914734995981	1	2.17641353574	
101	21	M	1	prac	16	145.622107983	0	0	0.504636049271	0	0.00914734995981	1	2.19985795475	
101	21	M	1	prac	17	147.151447058	1	1	0.457588911057	1	0.00914734995981	1	2.92490568997	
101	21	M	1	prac	18	148.633774042	0	0	0.516411066055	0	0.00914734995981	1	2.22767407373	
101	21	M	1	prac	19	150.17484498	0	0	0.728239059448	0	0.00914734995981	1	2.12656967071	
101	21	M	1	prac	20	151.92779994	1	1	0.49288392067	1	0.00914734995981	1	3.20055139829	
101	21	M	1	prac	1	1270.23199892	0	0	1.33794498444	0	0.00914734995981	1	2.31851107689	
101	21	M	1	prac	2	1272.594733	0	0	0.928140163422	0	0.00914734995981	1	2.47302291394	
101	21	M	1	prac	3	1274.54762697	0	0	0.504558801651	0	0.00914734995981	1	2.06552585032	
101	21	M	1	prac	4	1276.07702494	1	1	1.77511692047	1	0.00914734995981	0	2.66192808331	
101	21	M	1	prac	5	1278.87691593	0	0	0.586968898773	0	0.00914734995981	1	2.14612534282	
101	21	M	1	prac	6	1280.48864889	1	1	6.36328411102	1	0.00914734995981	0	2.71809963008	
101	21	M	1	prac	7	1287.87677503	1	0	1.67160606384	1	0.00914734995981	1	2.7280151153	
101	21	M	1	prac	8	1290.58252001	1	0	0.657569169998	1	0.00914734995981	1	2.81417462715	
101	21	M	1	prac	9	1292.26485085	0	0	0.963427066803	0	0.00914734995981	1	2.14276142931	
101	21	M	1	prac	10	1294.25304389	1	0	1.11633396149	1	0.00914734995981	1	2.61240488071	
101	21	M	1	prac	11	1296.39421105	1	0	1.08107995987	1	0.00914734995981	1	2.92442561166	
101	21	M	1	prac	12	1298.49991107	1	0	0.516494989395	1	0.00914734995981	1	3.09591623369	
101	21	M	1	prac	13	1300.04117894	0	0	0.683750867844	0	0.00914734995981	1	2.15514772384	
101	21	M	1	prac	14	1301.75879097	1	0	1.30458784103	1	0.00914734995981	1	2.90690282744	
101	21	M	1	prac	15	1304.08812594	0	0	0.434031963348	0	0.00914734995981	1	2.17345892266	
101	21	M	1	prac	16	1305.54698896	1	0	0.763371944427	1	0.00914734995981	1	2.75037225133	
101	21	M	1	prac	17	1307.33511591	1	0	0.766162872314	1	0.00914734995981	1	2.64269463954	
101	21	M	1	prac	18	1309.13506293	1	0	0.645799875259	1	0.00914734995981	1	2.91033263694	
101	21	M	1	prac	19	1310.80572796	0	0	0.518750905991	0	0.00914734995981	1	2.29093784767	
101	21	M	1	prac	20	1312.35855508	1	0	0.963432073593	1	0.00914734995981	1	2.82900549397	
