ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
46	Female	3	0	easy	high	1	REJECT	156.905092001	1	0	0.767297029495	0	0.25	0	2.79531783917	0.25	0.767297029495
46	Female	3	0	easy	high	2	REJECT	158.700265884	0	0	0.830380916595	0	0.25	1	2.02533363839	0.25	0.830380916595
46	Female	3	0	easy	high	3	REJECT	160.555533886	0	0	0.553995847702	0	0.25	1	2.04824674519	0.25	0.553995847702
46	Female	3	0	easy	high	4	REJECT	162.131387949	0	0	0.601433992386	0	0.25	1	1.859102149	0.25	0.601433992386
46	Female	3	0	easy	high	5	REJECT	163.766433001	0	0	0.503957986832	0	0.25	1	2.05442857859	0.25	0.503957986832
46	Female	3	0	easy	high	6	REJECT	165.295453787	1	0	0.495007038116	1	0.25	1	2.75771026043	0.25	0.495007038116
46	Female	3	0	easy	high	7	REJECT	166.812248945	1	1	0.62463092804	1	0.25	0	2.75988711948	0.25	0.62463092804
46	Female	3	0	easy	high	8	REJECT	168.470788002	0	1	0.574648857117	0	0.25	0	1.90100755729	0.25	0.574648857117
46	Female	3	0	easy	high	9	REJECT	170.070361853	1	1	0.792389154434	1	0.25	0	2.79240616994	0.25	0.792389154434
46	Female	3	0	easy	high	10	REJECT	171.893124819	0	0	0.616039037704	0	0.25	1	2.56724274761	0.25	0.616039037704
46	Female	3	0	easy	high	11	REJECT	173.539720774	0	0	0.715959072113	0	0.25	1	2.13569662398	0.25	0.715959072113
46	Female	3	0	easy	high	12	REJECT	175.280602932	1	1	0.671492099762	1	0.25	0	2.90988679611	0.25	0.671492099762
46	Female	3	0	easy	high	13	REJECT	176.974170923	1	1	0.823862075806	1	0.25	0	2.91718930617	0.25	0.823862075806
46	Female	3	0	easy	high	14	REJECT	178.832227945	1	1	0.586519956589	1	0.25	0	2.57384386115	0.25	0.586519956589
46	Female	3	0	easy	high	15	REJECT	180.446556807	1	1	0.559940814972	1	0.25	0	2.86699991689	0.25	0.559940814972
46	Female	3	0	easy	high	16	REJECT	182.031440973	1	1	0.598088979721	1	0.25	0	2.95800533765	0.25	0.598088979721
46	Female	3	0	easy	high	17	REJECT	183.654389858	1	1	0.562916994095	1	0.25	0	2.99322605326	0.25	0.562916994095
46	Female	3	0	easy	high	18	REJECT	185.242195845	0	0	0.612783908844	0	0.25	1	2.31705255088	0.25	0.612783908844
46	Female	3	0	easy	high	19	REJECT	186.876972914	0	1	0.562883138657	1	0.25	1	2.41463782353	0.25	0.562883138657
46	Female	3	0	easy	high	20	REJECT	188.464694977	1	1	0.589604854584	1	0.25	0	2.60570932421	0.25	0.589604854584
46	Female	3	0	easy	high	21	REJECT	190.087744951	1	1	0.557204008102	1	0.25	0	3.13348357551	0.25	0.557204008102
46	Female	3	0	easy	high	22	REJECT	191.675383806	1	1	0.692378997803	1	0.25	0	2.76975419827	0.25	0.692378997803
46	Female	3	0	easy	high	23	REJECT	193.39248395	1	1	0.566086053848	1	0.25	0	2.67184794347	0.25	0.566086053848
46	Female	3	0	easy	high	24	REJECT	194.992258787	1	1	0.645024061203	1	0.25	0	3.14385335029	0.25	0.645024061203
46	Female	3	0	easy	high	25	REJECT	196.665033817	1	1	0.622051954269	1	0.25	0	2.95949169569	0.25	0.622051954269
46	Female	3	0	easy	high	26	REJECT	198.320625782	1	1	0.574566841125	1	0.25	0	2.68835949385	0.25	0.574566841125
46	Female	3	0	easy	high	27	REJECT	199.920111895	1	1	0.504013061523	1	0.25	0	2.8146418976	0.25	0.504013061523
46	Female	3	0	easy	high	28	REJECT	201.449051857	1	1	0.574601173401	1	0.25	0	2.71527293287	0.25	0.574601173401
46	Female	3	0	easy	high	29	REJECT	203.048542976	0	0	0.621653079987	0	0.25	1	2.33544969176	0.25	0.621653079987
46	Female	3	0	easy	high	30	REJECT	204.694985867	1	1	0.566033124924	1	0.25	0	2.96323868682	0.25	0.566033124924
46	Female	3	0	easy	high	31	REJECT	206.294577837	0	0	0.918838024139	0	0.25	1	2.35085338564	0.25	0.918838024139
46	Female	3	0	easy	high	32	REJECT	208.246784925	1	1	0.621980905533	1	0.25	0	2.96665252561	0.25	0.621980905533
46	Female	3	0	easy	high	33	REJECT	209.893342972	1	0	0.527709007263	1	0.25	1	2.81585304387	0.25	0.527709007263
46	Female	3	0	easy	high	34	REJECT	211.448668957	0	0	0.868101119995	0	0.25	1	2.16759548222	0.25	0.868101119995
46	Female	3	0	easy	high	35	REJECT	213.354024887	1	1	0.67774105072	1	0.25	0	2.96273336772	0.25	0.67774105072
46	Female	3	0	easy	high	36	REJECT	215.056429863	1	0	0.67182803154	0	0.25	0	2.65273052528	0.25	0.67182803154
46	Female	3	0	easy	high	37	REJECT	216.750001907	0	0	0.739531040192	0	0.25	1	2.43671584044	0.25	0.739531040192
46	Female	3	0	easy	high	38	REJECT	218.514202833	1	1	0.598429918289	1	0.25	0	2.65480618003	0.25	0.598429918289
46	Female	3	0	easy	high	39	REJECT	220.137296915	0	1	0.715908050537	1	0.25	1	2.15776088676	0.25	0.715908050537
46	Female	3	0	easy	high	40	REJECT	221.877849817	1	1	1.04534006119	1	0.25	0	2.78277902022	0.25	1.04534006119
46	Female	3	0	easy	high	41	REJECT	224.929441929	1	1	0.722351074219	1	0.25	0	2.56540837052	0.25	0.722351074219
