ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
49	18	Female	1	prac	1	312.334228039	1	0	3.79499602318	1	0.25	0	2.55248872978	
49	18	Female	1	prac	2	317.142038107	0	1	1.00317692757	0	0.25	0	2.1707784175	
49	18	Female	1	prac	3	319.153219938	0	1	2.0400288105	0	0.25	0	2.57483671567	
49	18	Female	1	prac	4	322.211323023	0	1	1.83787107468	0	0.25	0	2.09894913415	
49	18	Female	1	prac	5	325.057482004	0	0	0.759752988815	1	0.25	1	2.07034587739	
49	18	Female	1	prac	6	326.833405972	0	0	0.735840082169	0	0.25	1	2.36894333801	
49	18	Female	1	prac	7	328.585729122	1	1	1.07953190804	0	0.25	1	2.7333283689	
49	18	Female	1	prac	8	330.679152966	0	1	1.21012282372	0	0.25	0	2.36622358051	
49	18	Female	1	prac	9	332.901994944	1	1	0.715340852737	1	0.25	1	2.93729660071	
49	18	Female	1	prac	10	334.631042004	1	1	0.634305000305	1	0.25	1	2.81362537253	
49	18	Female	1	prac	11	336.277638912	0	0	0.643656015396	0	0.25	1	2.11373849072	
49	18	Female	1	prac	12	337.935971975	1	1	0.617354869843	1	0.25	1	2.90006228737	
49	18	Female	1	prac	13	339.570673943	1	1	0.574613809586	1	0.25	1	2.95918266462	
49	18	Female	1	prac	14	341.15853405	0	0	0.53081202507	0	0.25	1	2.27123835342	
49	18	Female	1	prac	15	342.699171066	1	1	0.462136030197	1	0.25	1	2.62438818355	
49	18	Female	1	prac	16	344.169323921	0	0	0.656025886536	0	0.25	1	2.26281470751	
49	18	Female	1	prac	17	345.83958602	1	1	0.473782062531	1	0.25	1	2.82705490363	
49	18	Female	1	prac	18	347.321384907	0	0	0.74397611618	0	0.25	1	2.33762961896	
49	18	Female	1	prac	19	349.073731899	0	0	1.30365204811	0	0.25	1	2.33121816397	
49	18	Female	1	prac	20	351.390702963	1	1	0.546718835831	1	0.25	1	3.13714953206	
49	18	Female	1	prac	1	1475.50047112	1	0	0.722961187363	1	0.25	1	2.52567444995	
49	18	Female	1	prac	2	1477.25114703	0	0	0.00717782974243	0	0.25	1	2.18416525798	
49	18	Female	1	prac	3	1478.27144003	0	0	0.0	1	0.25	0	1.94122514556	
49	18	Female	1	prac	4	1479.29463601	0	0	0.0	0	0.25	1	2.15681189514	
49	18	Female	1	prac	5	1480.31799293	1	0	0.456968069077	0	0.25	0	2.8860584931	
49	18	Female	1	prac	6	1481.79979992	0	0	0.0101549625397	0	0.25	1	2.22319792921	
49	18	Female	1	prac	7	1482.82441211	0	0	0.0	0	0.25	1	2.06458696894	
49	18	Female	1	prac	8	1483.84618592	0	0	0.0	0	0.25	1	2.10690580691	
49	18	Female	1	prac	9	1484.86943603	0	0	0.836581945419	0	0.25	1	2.21888321946	
49	18	Female	1	prac	10	1486.73951507	1	0	0.0	1	0.25	1	2.78005519868	
49	18	Female	1	prac	11	1487.76463604	0	0	0.0	0	0.25	1	2.30350434562	
49	18	Female	1	prac	12	1488.78594303	0	1	0.73928809166	0	0.25	0	2.36909963896	
49	18	Female	1	prac	13	1490.55005097	0	0	0.0336120128632	0	0.25	1	2.26084081335	
49	18	Female	1	prac	14	1491.59691596	1	0	0.0	1	0.25	1	2.82943802559	
49	18	Female	1	prac	15	1492.6199739	0	0	0.762936115265	1	0.25	0	1.99345357015	
49	18	Female	1	prac	16	1494.41058898	0	0	0.0	0	0.25	1	1.9946978143	
49	18	Female	1	prac	17	1495.43089795	1	0	0.707262992859	1	0.25	1	2.56665036723	
49	18	Female	1	prac	18	1497.17156601	0	0	0.0	0	0.25	1	2.24561162468	
49	18	Female	1	prac	19	1498.19466305	0	1	0.0	1	0.25	1	2.19104743154	
49	18	Female	1	prac	20	1499.21789312	0	0	0.633594036102	0	0.25	1	2.22307524075	
