ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
14	18	Male	3	prac	1	450.958252192	0	0	1.90799689293	0	0.25	1	2.35052892165	
14	18	Male	3	prac	2	453.891039133	0	0	5.96336722374	0	0.25	1	2.08169223941	
14	18	Male	3	prac	3	460.879146099	1	1	0.951683044434	1	0.25	0	2.75141565897	
14	18	Male	3	prac	4	462.855511189	1	1	0.857643127441	1	0.25	0	2.7296486132	
14	18	Male	3	prac	5	464.737911224	0	0	0.778309106827	0	0.25	1	2.1322200305	
14	18	Male	3	prac	6	466.549561024	1	0	0.622339010239	0	0.25	0	2.85482286138	
14	18	Male	3	prac	7	468.19653821	0	0	0.693233013153	0	0.25	1	2.0470373354	
14	18	Male	3	prac	8	469.914341211	1	1	0.716308116913	1	0.25	0	2.86688913287	
14	18	Male	3	prac	9	471.655393124	1	1	1.73989701271	1	0.25	0	2.58119557314	
14	18	Male	3	prac	10	474.420077085	0	0	0.869340896606	0	0.25	1	2.24934938289	
14	18	Male	3	prac	11	476.314108133	1	1	0.751731872559	1	0.25	0	3.00007391714	
14	18	Male	3	prac	12	478.09058404	1	1	0.739959001541	1	0.25	0	3.15265105309	
14	18	Male	3	prac	13	479.855245113	1	1	0.563523054123	1	0.25	0	2.81890890481	
14	18	Male	3	prac	14	481.443464994	0	0	0.692915916443	0	0.25	1	2.21450855468	
14	18	Male	3	prac	15	483.161147118	0	0	0.634009122849	0	0.25	1	2.14734321777	
14	18	Male	3	prac	16	484.819947004	1	1	0.766079187393	1	0.25	0	2.82504305997	
14	18	Male	3	prac	17	486.619902134	1	1	0.763456821442	1	0.25	0	2.73173431023	
14	18	Male	3	prac	18	488.408048153	1	1	0.507740020752	1	0.25	0	2.69937997828	
14	18	Male	3	prac	19	489.949263096	1	1	0.551662921906	1	0.25	0	2.84674635812	
14	18	Male	3	prac	20	491.525672197	0	0	0.76348900795	0	0.25	1	2.15154222335	
14	18	Male	3	prac	1	1570.07877302	0	0	1.17918205261	0	0.25	1	2.18979683731	
14	18	Male	3	prac	2	1572.27172112	1	1	0.802278995514	1	0.25	1	2.83977189458	
14	18	Male	3	prac	3	1574.0836041	1	1	1.34241485596	1	0.25	1	2.90756272807	
14	18	Male	3	prac	4	1576.4365921	0	0	0.781543016434	0	0.25	1	2.21375431613	
14	18	Male	3	prac	5	1578.22470903	1	1	2.73747992516	1	0.25	1	3.02360237616	
14	18	Male	3	prac	6	1581.97769904	1	1	2.57651495934	1	0.25	1	2.82646181119	
14	18	Male	3	prac	7	1585.5659802	1	0	1.06824016571	1	0.25	0	3.06846032169	
14	18	Male	3	prac	8	1587.64794111	1	0	0.466317892075	1	0.25	0	3.03795261989	
14	18	Male	3	prac	9	1589.13052106	1	0	0.847679853439	1	0.25	0	2.8614044405	
14	18	Male	3	prac	10	1590.9894042	1	0	0.844805955887	0	0.25	0	2.7985239467	
14	18	Male	3	prac	11	1592.8481822	1	0	0.458076000214	1	0.25	0	2.73675657948	
14	18	Male	3	prac	12	1594.31861401	1	0	0.995645046234	1	0.25	0	2.77872900809	
14	18	Male	3	prac	13	1596.33043218	1	0	0.495914936066	1	0.25	0	2.89466464209	
14	18	Male	3	prac	14	1597.83625507	0	1	0.502009868622	0	0.25	0	1.91783608024	
14	18	Male	3	prac	15	1599.3539021	1	0	0.504384994507	1	0.25	0	2.631978453	
14	18	Male	3	prac	16	1600.87158513	0	0	0.65071606636	0	0.25	1	2.25650736615	
14	18	Male	3	prac	17	1602.53036714	1	0	0.575956106186	1	0.25	0	2.98844772723	
14	18	Male	3	prac	18	1604.11861014	1	1	0.843755960464	1	0.25	1	2.56377695966	
14	18	Male	3	prac	19	1605.97739601	0	0	0.376961946487	0	0.25	1	2.28416889275	
14	18	Male	3	prac	20	1607.36558819	0	0	0.252774953842	0	0.25	1	2.34176587377	
