ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
19	18	Female	3	prac	1	1518.62467885	0	0	3.53890800476	0	0.25	1	2.26922259207	
19	18	Female	3	prac	2	1523.17632699	0	0	3.15534520149	0	0.25	1	2.16783587255	
19	18	Female	3	prac	3	1527.34089994	0	0	1.3827829361	0	0.25	1	2.21108517511	
19	18	Female	3	prac	4	1529.74089694	1	1	0.774766206741	1	0.25	1	2.79403674992	
19	18	Female	3	prac	5	1531.52912498	1	1	0.858474969864	1	0.25	1	2.61818310724	
19	18	Female	3	prac	6	1533.39953804	0	0	0.73207616806	0	0.25	1	2.05451563804	
19	18	Female	3	prac	7	1535.14061093	0	0	0.751030921936	0	0.25	1	2.19909256771	
19	18	Female	3	prac	8	1536.90546393	1	1	0.578176021576	1	0.25	1	2.69960880913	
19	18	Female	3	prac	9	1538.49362707	1	1	0.974014043808	1	0.25	1	2.58630199772	
19	18	Female	3	prac	10	1540.48182988	0	0	1.10584306717	0	0.25	1	2.15428944396	
19	18	Female	3	prac	11	1542.59934402	1	1	0.700355052948	1	0.25	1	2.72480750763	
19	18	Female	3	prac	12	1544.31697702	1	1	0.918726921082	1	0.25	1	2.70304802534	
19	18	Female	3	prac	13	1546.24639988	0	0	0.837311983109	1	0.25	1	2.17981427969	
19	18	Female	3	prac	14	1548.09338498	0	0	1.07833385468	0	0.25	1	2.12036152837	
19	18	Female	3	prac	15	1550.18740106	0	1	0.592314958572	0	0.25	0	2.32026473455	
19	18	Female	3	prac	16	1551.78749704	0	1	2.11228299141	0	0.25	0	2.34394965606	
19	18	Female	3	prac	17	1554.91680193	1	1	0.86296081543	1	0.25	1	3.00767439369	
19	18	Female	3	prac	18	1556.78731394	1	1	0.992463111877	1	0.25	1	2.5609122074	
19	18	Female	3	prac	19	1558.78724003	1	1	0.576521873474	1	0.25	1	2.85441101803	
19	18	Female	3	prac	20	1560.37547994	0	0	0.620296955109	0	0.25	1	2.18363429669	
19	18	Female	3	prac	1	3091.21808505	1	0	3.41949009895	1	0.25	1	2.78876987773	
19	18	Female	3	prac	2	3095.66227889	1	0	1.52821803093	1	0.25	1	2.80788103754	
19	18	Female	3	prac	3	3098.21512103	0	0	1.29294681549	0	0.25	1	2.09838134991	
19	18	Female	3	prac	4	3100.53285408	0	0	1.15169095993	0	0.25	1	2.32551910277	
19	18	Female	3	prac	5	3102.70933795	1	0	2.1751139164	1	0.25	1	2.90985252506	
19	18	Female	3	prac	6	3105.90924692	1	0	0.810433864594	1	0.25	1	2.76848074479	
19	18	Female	3	prac	7	3107.74444795	0	0	1.84582781792	0	0.25	1	2.17342327827	
19	18	Female	3	prac	8	3110.61502004	1	0	1.01045012474	1	0.25	1	2.95134321886	
19	18	Female	3	prac	9	3112.650177	1	0	0.516446828842	1	0.25	1	2.63165444089	
19	18	Female	3	prac	10	3114.19134903	0	0	1.69284200668	0	0.25	1	2.15314901924	
19	18	Female	3	prac	11	3116.90899801	1	0	2.46924901009	1	0.25	1	2.7040589051	
19	18	Female	3	prac	12	3120.40299296	1	0	0.622277021408	1	0.25	1	2.96109798467	
19	18	Female	3	prac	13	3122.05008888	0	0	0.751596927643	0	0.25	1	2.17788429861	
19	18	Female	3	prac	14	3123.82658291	1	0	1.28099799156	1	0.25	1	2.72220326944	
19	18	Female	3	prac	15	3126.13234591	0	0	2.75413799286	1	0.25	0	2.1149110301	
19	18	Female	3	prac	16	3129.92052698	1	0	0.739884853363	1	0.25	1	2.59317245454	
19	18	Female	3	prac	17	3131.68513608	1	0	1.13067317009	1	0.25	1	2.7852113642	
19	18	Female	3	prac	18	3133.84986997	1	0	0.692770004272	1	0.25	1	2.58853245777	
19	18	Female	3	prac	19	3135.56740308	1	1	1.23406791687	0	0.25	1	2.79530320319	
19	18	Female	3	prac	20	3137.82627106	1	0	0.763731002808	1	0.25	1	2.51011002907	
