ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
23	Female	2	n/a	hard	n/a	1	NO AID	638.449980974	0	0	2.1950340271	0	0.25	1	1.52268056283	0.25	2.1950340271
23	Female	2	n/a	hard	n/a	2	NO AID	641.652642012	1	0	0.632394075394	1	0.25	0	3.2073741465	0.25	0.632394075394
23	Female	2	n/a	hard	n/a	3	NO AID	643.299521923	0	1	0.449518918991	0	0.25	0	2.14558802166	0.25	0.449518918991
23	Female	2	n/a	hard	n/a	4	NO AID	644.758412838	0	0	0.326617956161	0	0.25	1	2.25509342106	0.25	0.326617956161
23	Female	2	n/a	hard	n/a	5	NO AID	646.099612951	0	0	0.449429988861	0	0.25	1	2.80415331566	0.25	0.449429988861
23	Female	2	n/a	hard	n/a	6	NO AID	647.558383942	0	0	0.582681179047	0	0.25	1	1.9737680289	0.25	0.582681179047
23	Female	2	n/a	hard	n/a	7	NO AID	649.146530867	1	1	0.450525045395	1	0.25	1	2.79098933608	0.25	0.450525045395
23	Female	2	n/a	hard	n/a	8	NO AID	650.605333805	0	0	0.839740037918	0	0.25	1	1.76136471862	0.25	0.839740037918
23	Female	2	n/a	hard	n/a	9	NO AID	652.452456951	1	1	0.504622936249	1	0.25	1	3.35524518803	0.25	0.504622936249
23	Female	2	n/a	hard	n/a	10	NO AID	653.970007896	1	1	0.603092908859	1	0.25	1	2.77241466263	0.25	0.603092908859
23	Female	2	n/a	hard	n/a	11	NO AID	655.581789017	0	1	0.535315036774	0	0.25	0	2.41725111503	0.25	0.535315036774
23	Female	2	n/a	hard	n/a	12	NO AID	657.122916937	0	0	0.450201034546	0	0.25	1	2.35761852359	0.25	0.450201034546
23	Female	2	n/a	hard	n/a	13	NO AID	658.581730843	1	0	0.439380884171	1	0.25	0	2.81480861157	0.25	0.439380884171
23	Female	2	n/a	hard	n/a	14	NO AID	660.02876091	0	1	0.272356987	0	0.25	0	1.99591837149	0.25	0.272356987
23	Female	2	n/a	hard	n/a	15	NO AID	661.311062813	1	1	0.302070140839	1	0.25	1	2.76307383409	0.25	0.302070140839
23	Female	2	n/a	hard	n/a	16	NO AID	662.628762007	1	1	0.288370132446	1	0.25	1	3.12227791122	0.25	0.288370132446
23	Female	2	n/a	hard	n/a	17	NO AID	663.922828913	1	0	0.650307893753	1	0.25	0	2.89687146033	0.25	0.650307893753
23	Female	2	n/a	hard	n/a	18	NO AID	665.58168292	1	0	0.551472902298	1	0.25	0	2.98656850988	0.25	0.551472902298
23	Female	2	n/a	hard	n/a	19	NO AID	667.146363974	1	0	0.250787973404	1	0.25	0	2.68422857463	0.25	0.250787973404
