ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
39	27	Female	2	prac	1	702.342664957	1	1	1.72295999527	1	0.25	1	2.88415161762	
39	27	Female	2	prac	2	705.07624197	0	1	2.66945409775	0	0.25	0	2.32779431984	
39	27	Female	2	prac	3	708.75744915	1	0	1.82826209068	1	0.25	0	2.79129270676	
39	27	Female	2	prac	4	711.603707075	0	1	0.437995910645	0	0.25	0	2.0195521182	
39	27	Female	2	prac	5	713.050200939	1	1	0.239499092102	1	0.25	1	2.91150819872	
39	27	Female	2	prac	6	714.296910048	0	1	1.15282702446	0	0.25	0	2.4479229691	
39	27	Female	2	prac	7	716.461110115	0	1	4.20463585854	0	0.25	0	1.94047484951	
39	27	Female	2	prac	8	721.683118105	1	0	3.1346821785	1	0.25	0	3.0466548249	
39	27	Female	2	prac	9	725.83476615	1	1	0.895053863525	1	0.25	1	3.04899589105	
39	27	Female	2	prac	10	727.740082979	0	0	0.653750896454	0	0.25	1	2.14224964841	
39	27	Female	2	prac	11	729.410139084	1	1	0.687726020813	1	0.25	1	2.91400733448	
39	27	Female	2	prac	12	731.115559101	1	1	0.614341974258	1	0.25	1	2.84813609342	
39	27	Female	2	prac	13	732.738520145	1	1	0.671373844147	0	0.25	1	3.1684492749	
39	27	Female	2	prac	14	734.420386076	1	1	0.437515974045	1	0.25	1	2.7371885729	
39	27	Female	2	prac	15	735.867076159	1	1	0.478842020035	1	0.25	1	2.57338051185	
39	27	Female	2	prac	16	737.360731125	0	0	0.969225168228	1	0.25	1	2.20527143713	
39	27	Female	2	prac	17	739.336559057	0	0	0.529417991638	0	0.25	1	2.04446303709	
39	27	Female	2	prac	18	740.877187967	1	1	0.692783117294	1	0.25	1	2.98495869386	
39	27	Female	2	prac	19	742.582682133	0	0	1.08325695992	0	0.25	1	2.11472943918	
39	27	Female	2	prac	20	744.676103115	0	0	1.24590110779	0	0.25	1	2.25875963345	
39	27	Female	2	prac	1	1972.95132613	1	1	1.44534897804	1	0.25	0	2.94656809866	
39	27	Female	2	prac	2	1975.42704415	1	0	0.977816104889	1	0.25	1	2.87397034333	
39	27	Female	2	prac	3	1977.43812609	0	0	1.37760615349	0	0.25	1	2.11283436919	
39	27	Female	2	prac	4	1979.83754301	1	0	0.586568832397	0	0.25	0	2.93560113731	
39	27	Female	2	prac	5	1981.45169401	0	0	0.818915843964	0	0.25	1	2.34869277999	
39	27	Female	2	prac	6	1983.29816604	1	1	0.595458984375	1	0.25	0	2.86207182426	
39	27	Female	2	prac	7	1984.91827202	0	1	1.36285591125	1	0.25	1	2.16977121994	
39	27	Female	2	prac	8	1987.305902	1	0	1.57767486572	1	0.25	1	2.67572716211	
39	27	Female	2	prac	9	1989.91680408	0	1	0.766216039658	0	0.25	0	2.08262663992	
39	27	Female	2	prac	10	1991.71632504	1	0	1.08652687073	1	0.25	1	2.78016415379	
39	27	Female	2	prac	11	1993.83333206	0	0	0.645355224609	0	0.25	1	2.40011370268	
39	27	Female	2	prac	12	1995.506212	1	0	0.583740949631	1	0.25	1	2.80156740523	
39	27	Female	2	prac	13	1997.11753011	1	0	0.613244056702	1	0.25	1	2.55551840842	
39	27	Female	2	prac	14	1998.76120806	0	0	1.08341789246	0	0.25	1	2.44789671666	
39	27	Female	2	prac	15	2000.86632514	0	0	0.60161113739	0	0.25	1	2.30237592954	
39	27	Female	2	prac	16	2002.50130701	0	0	0.589627981186	0	0.25	1	2.23136971559	
39	27	Female	2	prac	17	2004.12433505	0	0	0.574727773666	0	0.25	1	2.13749708314	
39	27	Female	2	prac	18	2005.72372603	1	0	0.9658639431	1	0.25	1	2.79722332825	
39	27	Female	2	prac	19	2007.71142793	1	0	0.539516925812	1	0.25	1	2.58717214451	
39	27	Female	2	prac	20	2009.27572799	0	0	0.927592992783	0	0.25	1	2.21469830488	
