ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
8	26	Female	1	prac	1	583.879966974	0	0	2.59374189377	0	0.25	1	2.50403246642	
8	26	Female	1	prac	2	587.498486996	1	1	1.43401002884	1	0.25	0	2.86368333543	
8	26	Female	1	prac	3	589.957331896	1	1	1.51872801781	1	0.25	0	2.53009976838	
8	26	Female	1	prac	4	592.510305882	1	1	1.82217979431	1	0.25	0	2.88774702302	
8	26	Female	1	prac	5	595.357167006	1	0	1.70456600189	1	0.25	1	2.82233775903	
8	26	Female	1	prac	6	598.086555958	1	0	1.21040296555	1	0.25	1	2.96334478331	
8	26	Female	1	prac	7	600.321789026	1	0	0.939876794815	1	0.25	1	2.8018403421	
8	26	Female	1	prac	8	602.286499977	0	0	2.48102283478	0	0.25	1	2.25377719777	
8	26	Female	1	prac	9	605.79233408	0	0	1.04572200775	0	0.25	1	2.27260180315	
8	26	Female	1	prac	10	607.862704039	0	0	0.857717037201	0	0.25	1	2.28684622548	
8	26	Female	1	prac	11	609.74516201	0	0	0.954115152359	0	0.25	1	2.17428581197	
8	26	Female	1	prac	12	611.733186007	0	0	0.645933151245	0	0.25	1	2.2253903315	
8	26	Female	1	prac	13	613.403872967	1	1	0.751692056656	1	0.25	0	3.1092974223	
8	26	Female	1	prac	14	615.180259943	1	0	2.36356186867	1	0.25	1	2.94200741971	
8	26	Female	1	prac	15	618.568655014	1	0	0.669226169586	1	0.25	1	3.05548325992	
8	26	Female	1	prac	16	620.262594938	1	0	1.18937301636	1	0.25	1	2.77367985015	
8	26	Female	1	prac	17	622.486073017	1	0	0.892926931381	1	0.25	1	2.68964846615	
8	26	Female	1	prac	18	624.403735876	0	0	0.669362068176	0	0.25	1	2.21192479576	
8	26	Female	1	prac	19	626.097868919	0	0	0.669344902039	0	0.25	1	2.25429281207	
8	26	Female	1	prac	20	627.791898966	1	0	0.613562822342	1	0.25	1	2.76885302998	
8	26	Female	1	prac	1	1606.47057986	1	1	2.49918913841	0	0.25	1	2.91401017821	
8	26	Female	1	prac	2	1609.97706389	0	0	0.664710998535	0	0.25	1	2.28799301639	
8	26	Female	1	prac	3	1611.64748502	0	0	0.754260063171	0	0.25	1	2.18420003782	
8	26	Female	1	prac	4	1613.41215897	1	1	1.43759393692	1	0.25	1	2.91073530567	
8	26	Female	1	prac	5	1615.85945392	1	1	0.854418992996	1	0.25	1	2.75126181	
8	26	Female	1	prac	6	1617.72990894	0	0	0.591884851456	0	0.25	1	2.35825047619	
8	26	Female	1	prac	7	1619.32984304	0	0	0.767954111099	0	0.25	1	2.08157115979	
8	26	Female	1	prac	8	1621.10630894	1	1	1.4635219574	1	0.25	1	2.76855671495	
8	26	Female	1	prac	9	1623.57703304	1	1	0.760903120041	1	0.25	1	2.74683087338	
8	26	Female	1	prac	10	1625.35326385	1	1	1.03258109093	1	0.25	1	2.93729619382	
8	26	Female	1	prac	11	1627.40023303	0	0	0.657750844955	0	0.25	1	2.09619012363	
8	26	Female	1	prac	12	1629.07091498	1	1	0.674964904785	1	0.25	1	2.89048700504	
8	26	Female	1	prac	13	1630.75325203	0	0	0.888642072678	0	0.25	1	2.2807475077	
8	26	Female	1	prac	14	1632.64732194	0	0	0.53858590126	0	0.25	1	2.31513924441	
8	26	Female	1	prac	15	1634.20028591	1	1	0.641618967056	1	0.25	1	2.98088509471	
8	26	Female	1	prac	16	1635.85904503	1	1	1.48688578606	1	0.25	1	2.80990485911	
8	26	Female	1	prac	17	1638.35334206	1	1	0.61668586731	0	0.25	1	2.88751401336	
8	26	Female	1	prac	18	1639.9765799	1	0	0.641391992569	1	0.25	0	2.83257313579	
8	26	Female	1	prac	19	1641.62362099	0	0	0.650364160538	0	0.25	1	2.39954877512	
8	26	Female	1	prac	20	1643.28242803	0	0	0.535552024841	0	0.25	1	2.14130909322	
