ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
24	Male	1	0	easy	low	1	REJECT	862.720790863	0	0	1.79753899574	0	0.25	1	2.42568989506	0.25	1.79753899574
24	Male	1	0	easy	low	2	REJECT	865.543146849	0	0	0.986917972565	0	0.25	1	2.40780757504	0.25	0.986917972565
24	Male	1	0	easy	low	3	REJECT	867.554744959	1	0	2.09281182289	1	0.25	1	2.91694228012	0.25	2.09281182289
24	Male	1	0	easy	low	4	REJECT	870.672276974	0	1	1.95171189308	0	0.25	0	2.36595965648	0.25	1.95171189308
24	Male	1	0	easy	low	5	REJECT	873.648742914	0	1	0.88113117218	0	0.25	0	2.4090540041	0.25	0.88113117218
24	Male	1	0	easy	low	6	REJECT	875.554712057	0	1	2.22214603424	0	0.25	0	2.36473235142	0.25	2.22214603424
24	Male	1	0	easy	low	7	REJECT	878.801671982	1	0	0.707414865494	1	0.25	1	2.69202667663	0.25	0.707414865494
24	Male	1	0	easy	low	8	REJECT	880.542777061	0	1	0.845680952072	0	0.25	0	2.26751296644	0.25	0.845680952072
24	Male	1	0	easy	low	9	REJECT	882.413321018	0	1	0.622261047363	1	0.25	1	1.88955079501	0.25	0.622261047363
24	Male	1	0	easy	low	10	REJECT	884.060267925	0	1	0.625243902206	0	0.25	0	2.29932047015	0.25	0.625243902206
24	Male	1	0	easy	low	11	REJECT	885.719071865	1	0	0.669321060181	1	0.25	1	2.89239042519	0.25	0.669321060181
24	Male	1	0	easy	low	12	REJECT	887.413190842	1	0	0.551595926285	1	0.25	1	3.04397479824	0.25	0.551595926285
24	Male	1	0	easy	low	13	REJECT	888.989443064	1	0	0.599117040634	1	0.25	1	2.93564752375	0.25	0.599117040634
24	Male	1	0	easy	low	14	REJECT	890.613150835	1	1	0.0	1	0.25	0	2.66773578705	0.0	0.25
24	Male	1	0	easy	low	15	REJECT	891.636608839	1	0	1.89286899567	1	0.25	1	2.71884417352	0.25	1.89286899567
24	Male	1	0	easy	low	16	REJECT	894.554262877	1	0	0.554027080536	1	0.25	1	2.96771052207	0.25	0.554027080536
24	Male	1	0	easy	low	17	REJECT	896.142359018	0	0	0.49285197258	0	0.25	1	2.39498238979	0.25	0.49285197258
24	Male	1	0	easy	low	18	REJECT	897.660013914	0	0	0.739912033081	0	0.25	1	2.24707521121	0.25	0.739912033081
24	Male	1	0	easy	low	19	REJECT	899.424712896	1	1	1.43402695656	1	0.25	0	3.05483633878	0.25	1.43402695656
24	Male	1	0	easy	low	20	REJECT	901.883601904	1	1	0.904474020004	1	0.25	0	2.99674764829	0.25	0.904474020004
24	Male	1	0	easy	low	21	REJECT	903.812862873	1	1	0.648970842361	1	0.25	0	2.95918318178	0.25	0.648970842361
24	Male	1	0	easy	low	22	REJECT	905.495190859	0	0	0.716322898865	0	0.25	1	2.09623070929	0.25	0.716322898865
24	Male	1	0	easy	low	23	REJECT	907.236199856	1	1	0.728479862213	1	0.25	0	2.80649039597	0.25	0.728479862213
24	Male	1	0	easy	low	24	REJECT	908.989234924	1	1	0.669362068176	1	0.25	0	2.84388339027	0.25	0.669362068176
24	Male	1	0	easy	low	25	REJECT	910.68335104	0	0	0.669234037399	0	0.25	1	2.07543205105	0.25	0.669234037399
24	Male	1	0	easy	low	26	REJECT	912.377421856	1	1	0.775164842606	1	0.25	0	2.90081116425	0.25	0.775164842606
24	Male	1	0	easy	low	27	REJECT	914.17737484	1	0	0.586889028549	1	0.25	1	2.82075761716	0.25	0.586889028549
24	Male	1	0	easy	low	28	REJECT	915.789015055	1	1	0.448632955551	1	0.25	0	2.77161744553	0.25	0.448632955551
24	Male	1	0	easy	low	29	REJECT	917.271381855	0	0	1.11637401581	0	0.25	1	2.12710463579	0.25	1.11637401581
24	Male	1	0	easy	low	30	REJECT	919.412631989	1	1	0.634004116058	1	0.25	0	2.8414370362	0.25	0.634004116058
24	Male	1	0	easy	low	31	REJECT	921.071349859	0	0	0.728105068207	0	0.25	1	2.13409825522	0.25	0.728105068207
24	Male	1	0	easy	low	32	REJECT	922.824239969	1	1	0.598758935928	1	0.25	0	2.94754850503	0.25	0.598758935928
24	Male	1	0	easy	low	33	REJECT	924.447667837	0	0	0.881093978882	0	0.25	1	2.05843565946	0.25	0.881093978882
24	Male	1	0	easy	low	34	REJECT	926.353497028	0	0	0.669414997101	0	0.25	1	2.20045784089	0.25	0.669414997101
24	Male	1	0	easy	low	35	REJECT	928.047508001	0	1	0.0	0	0.25	0	2.32874313882	0.0	0.25
24	Male	1	0	easy	low	36	REJECT	929.071047068	1	1	0.822329998016	1	0.25	0	2.76232863704	0.25	0.822329998016
24	Male	1	0	easy	low	37	REJECT	930.918184996	0	0	0.857501983643	0	0.25	1	2.26379125564	0.25	0.857501983643
24	Male	1	0	easy	low	38	REJECT	932.800452948	0	0	0.892880916595	0	0.25	1	2.13266319494	0.25	0.892880916595
24	Male	1	0	easy	low	39	REJECT	934.718245029	1	1	0.0619149208069	1	0.25	0	2.76517979133	0.0619149208069	0.25
24	Male	1	0	easy	low	40	REJECT	935.788637877	1	0	1.02471399307	0	0.25	0	2.85561027763	0.25	1.02471399307
24	Male	1	0	easy	low	41	REJECT	941.337162018	0	0	2.36772704124	0	0.25	1	1.86740345576	0.25	2.36772704124
24	Male	1	0	easy	low	42	REJECT	944.729682922	1	1	0.657521009445	1	0.25	0	2.7555328651	0.25	0.657521009445
24	Male	1	0	easy	low	43	REJECT	946.411947966	0	0	0.845798969269	0	0.25	1	2.30047691264	0.25	0.845798969269
24	Male	1	0	easy	low	44	REJECT	948.28260088	1	1	0.669234037399	1	0.25	0	2.88968963762	0.25	0.669234037399
24	Male	1	0	easy	low	45	REJECT	949.976567984	0	0	0.860349178314	0	0.25	1	2.30960294946	0.25	0.860349178314
