ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
22	Female	3	0	easy	high	1	REJECT	682.98131299	0	1	1.11416101456	1	0.25	1	2.12874466036	0.25	1.11416101456
22	Female	3	0	easy	high	2	REJECT	685.120289087	0	1	0.704611063004	1	0.25	1	1.95766500123	0.25	0.704611063004
22	Female	3	0	easy	high	3	REJECT	686.849513054	0	0	0.598790168762	0	0.25	1	2.36576126751	0.25	0.598790168762
22	Female	3	0	easy	high	4	REJECT	688.473130941	1	0	0.822160959244	1	0.25	1	3.01423941555	0.25	0.822160959244
22	Female	3	0	easy	high	5	REJECT	690.320091963	1	0	0.624984025955	1	0.25	1	2.72890579787	0.25	0.624984025955
22	Female	3	0	easy	high	6	REJECT	691.978994131	0	1	0.551572799683	0	0.25	0	1.98276121876	0.25	0.551572799683
22	Female	3	0	easy	high	7	REJECT	693.555186987	1	0	0.869447946548	1	0.25	1	2.66913921222	0.25	0.869447946548
22	Female	3	0	easy	high	8	REJECT	695.449429989	0	0	0.763485908508	0	0.25	1	2.2808485857	0.25	0.763485908508
22	Female	3	0	easy	high	9	REJECT	697.237694025	1	0	0.763333797455	1	0.25	1	2.79374622135	0.25	0.763333797455
22	Female	3	0	easy	high	10	REJECT	699.025802135	1	0	0.822304010391	1	0.25	1	2.7324094589	0.25	0.822304010391
22	Female	3	0	easy	high	11	REJECT	700.872820139	1	0	0.669320106506	1	0.25	1	2.90874694393	0.25	0.669320106506
22	Female	3	0	easy	high	12	REJECT	702.566973925	0	0	0.730781078339	0	0.25	1	2.31231964356	0.25	0.730781078339
22	Female	3	0	easy	high	13	REJECT	704.331632137	0	0	0.695958137512	0	0.25	1	2.07667223986	0.25	0.695958137512
22	Female	3	0	easy	high	14	REJECT	706.061003923	0	0	0.681061029434	0	0.25	1	2.12435084661	0.25	0.681061029434
22	Female	3	0	easy	high	15	REJECT	707.766844988	0	0	0.786936998367	1	0.25	0	2.21084638731	0.25	0.786936998367
22	Female	3	0	easy	high	16	REJECT	709.578588963	1	0	0.728092908859	1	0.25	1	2.91739026109	0.25	0.728092908859
22	Female	3	0	easy	high	17	REJECT	711.331506014	1	0	0.742664813995	1	0.25	1	2.8437400688	0.25	0.742664813995
22	Female	3	0	easy	high	18	REJECT	713.107880116	1	0	0.704666137695	1	0.25	1	3.12021077669	0.25	0.704666137695
22	Female	3	0	easy	high	19	REJECT	714.837316036	0	0	0.716303825378	0	0.25	1	2.03430238111	0.25	0.716303825378
22	Female	3	0	easy	high	20	REJECT	716.578401089	0	0	0.751695156097	0	0.25	1	2.23957153942	0.25	0.751695156097
22	Female	3	0	easy	high	21	REJECT	718.354900122	0	0	0.704554080963	0	0.25	1	2.16764449324	0.25	0.704554080963
22	Female	3	0	easy	high	22	REJECT	720.084192991	0	0	0.598707914352	0	0.25	1	2.11521233829	0.25	0.598707914352
22	Female	3	0	easy	high	23	REJECT	721.707597017	0	0	0.610626935959	0	0.25	1	1.76563454732	0.25	0.610626935959
22	Female	3	0	easy	high	24	REJECT	723.342993021	0	0	0.728109836578	0	0.25	1	2.31157310338	0.25	0.728109836578
22	Female	3	0	easy	high	25	REJECT	725.095854998	0	0	0.707948923111	0	0.25	1	1.97152558781	0.25	0.707948923111
22	Female	3	0	easy	high	26	REJECT	726.836981058	1	0	0.940256118774	1	0.25	1	3.16999258742	0.25	0.940256118774
22	Female	3	0	easy	high	27	REJECT	728.801599979	0	0	0.68119597435	0	0.25	1	2.06486350534	0.25	0.68119597435
22	Female	3	0	easy	high	28	REJECT	730.507525921	1	0	0.719162940979	0	0.25	0	2.76726558205	0.25	0.719162940979
22	Female	3	0	easy	high	29	REJECT	732.260473967	0	0	1.31640195847	0	0.25	1	2.20791043353	0.25	1.31640195847
22	Female	3	0	easy	high	30	REJECT	734.601490974	0	0	0.728140115738	0	0.25	1	2.51313792906	0.25	0.728140115738
22	Female	3	0	easy	high	31	REJECT	736.354462147	1	0	1.37509512901	1	0.25	1	2.75470287255	0.25	1.37509512901
22	Female	3	0	easy	high	32	REJECT	738.754421949	1	0	0.918785095215	1	0.25	1	2.75020000137	0.25	0.918785095215
22	Female	3	0	easy	high	33	REJECT	740.70740509	1	0	0.645670175552	1	0.25	1	2.7309884493	0.25	0.645670175552
22	Female	3	0	easy	high	34	REJECT	742.377883911	0	1	0.751608133316	1	0.25	1	2.37316424246	0.25	0.751608133316
22	Female	3	0	easy	high	35	REJECT	744.154211998	0	0	0.669385910034	0	0.25	1	2.20239045776	0.25	0.669385910034
22	Female	3	0	easy	high	36	REJECT	745.848405123	1	0	0.881023168564	1	0.25	1	3.06931965405	0.25	0.881023168564
22	Female	3	0	easy	high	37	REJECT	747.754190922	1	1	0.834084033966	1	0.25	0	2.54257159541	0.25	0.834084033966
22	Female	3	0	easy	high	38	REJECT	749.613035917	0	1	0.88107419014	1	0.25	1	2.27822126066	0.25	0.88107419014
22	Female	3	0	easy	high	39	REJECT	751.518904924	1	0	0.89278793335	1	0.25	1	2.85462190999	0.25	0.89278793335
22	Female	3	0	easy	high	40	REJECT	753.436456919	0	0	0.751676082611	0	0.25	1	2.1041953474	0.25	0.751676082611
