ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
36	24	Male	4	prac	1	666.942332983	1	0	3.69930410385	0	0.25	0	2.88450287301	
36	24	Male	4	prac	2	671.666640997	0	0	1.3772380352	0	0.25	1	1.9228697599	
36	24	Male	4	prac	3	674.065863132	1	0	1.65670609474	1	0.25	1	3.06435374529	
36	24	Male	4	prac	4	676.747406006	0	0	1.62442493439	0	0.25	1	2.35760472186	
36	24	Male	4	prac	5	679.40549612	0	0	1.14202904701	0	0.25	1	2.26312093442	
36	24	Male	4	prac	6	681.569386005	0	0	2.42126703262	0	0.25	1	2.4397542864	
36	24	Male	4	prac	7	685.015354156	0	0	1.1746160984	0	0.25	1	2.21616341325	
36	24	Male	4	prac	8	687.217571974	1	1	1.68918704987	1	0.25	0	2.65883826562	
36	24	Male	4	prac	9	689.931586981	1	0	2.08608102798	1	0.25	1	2.8965555801	
36	24	Male	4	prac	10	693.048248053	0	0	0.986349105835	0	0.25	1	2.32841767325	
36	24	Male	4	prac	11	695.059473991	1	0	1.43614411354	1	0.25	1	2.75831960291	
36	24	Male	4	prac	12	697.517549038	1	0	1.16579198837	1	0.25	1	2.75399984766	
36	24	Male	4	prac	13	699.719907999	0	1	2.05356407166	0	0.25	0	2.18781729242	
36	24	Male	4	prac	14	702.801167965	0	0	1.39508295059	0	0.25	1	2.24614975491	
36	24	Male	4	prac	15	705.221029997	1	0	2.93871688843	1	0.25	1	2.8869753846	
36	24	Male	4	prac	16	709.187494993	1	1	2.77115702629	1	0.25	0	2.86182138422	
36	24	Male	4	prac	17	712.983417988	0	0	1.81244397163	0	0.25	1	2.21156793674	
36	24	Male	4	prac	18	715.832504034	1	0	1.37446498871	1	0.25	1	2.88651811426	
36	24	Male	4	prac	19	718.228827	0	0	0.789361000061	0	0.25	1	2.25062142074	
36	24	Male	4	prac	20	720.040095091	0	0	0.774692058563	0	0.25	1	2.13077467607	
36	24	Male	4	prac	1	1798.14050102	1	1	5.9470140934	1	0.25	1	2.63864860764	
36	24	Male	4	prac	2	1805.09852695	1	1	1.30904316902	1	0.25	1	2.58589562956	
36	24	Male	4	prac	3	1807.41538095	0	0	0.688174962997	0	0.25	1	2.21698211972	
36	24	Male	4	prac	4	1809.12075114	1	0	3.00680398941	1	0.25	0	2.69536466109	
36	24	Male	4	prac	5	1813.14313698	0	0	0.496417999268	0	0.25	1	2.04628094967	
36	24	Male	4	prac	6	1814.64846396	0	0	0.719092130661	0	0.25	1	2.28953153493	
36	24	Male	4	prac	7	1816.37735295	0	0	0.486222028732	0	0.25	1	2.04465252827	
36	24	Male	4	prac	8	1817.87090015	0	0	0.448682069778	0	0.25	1	2.29968110217	
36	24	Male	4	prac	9	1819.32928705	0	0	0.814320802689	0	0.25	1	2.25632167655	
36	24	Male	4	prac	10	1821.15230918	0	0	0.671309947968	0	0.25	1	2.3500008596	
36	24	Male	4	prac	11	1822.83423805	0	0	0.573395967484	0	0.25	1	2.01192626502	
36	24	Male	4	prac	12	1824.42193007	1	1	1.26570796967	0	0.25	1	2.61051134028	
36	24	Male	4	prac	13	1826.70340514	1	1	0.648229837418	1	0.25	1	2.73090983252	
36	24	Male	4	prac	14	1828.361902	0	0	0.781765937805	0	0.25	1	2.13727420563	
36	24	Male	4	prac	15	1830.16143107	1	0	0.854250192642	0	0.25	0	2.82252359015	
36	24	Male	4	prac	16	1832.03142715	1	1	0.984239816666	1	0.25	1	2.86031807424	
36	24	Male	4	prac	17	1834.03090501	0	0	0.448760986328	0	0.25	1	2.11770302424	
36	24	Male	4	prac	18	1835.48926115	1	1	1.69449210167	1	0.25	1	2.7966638391	
36	24	Male	4	prac	19	1838.19430208	1	1	0.885468006134	1	0.25	1	2.98885997652	
36	24	Male	4	prac	20	1840.08781815	0	0	0.807911872864	0	0.25	1	2.21366943352	
