ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
4	19	Female	4	prac	1	4859.91870499	1	0	4.07648181915	0	0.25	0	2.67487221369	
4	19	Female	4	prac	2	4865.01993585	0	0	3.04569792747	0	0.25	1	2.06374508209	
4	19	Female	4	prac	3	4869.09039688	0	0	1.55167484283	0	0.25	1	2.15226630191	
4	19	Female	4	prac	4	4871.66687489	0	1	1.15157413483	0	0.25	0	2.12394010269	
4	19	Female	4	prac	5	4873.84345698	0	1	2.15146803856	1	0.25	1	2.23651378894	
4	19	Female	4	prac	6	4877.01972079	1	0	1.63389396667	1	0.25	1	2.78234210647	
4	19	Female	4	prac	7	4879.67847586	1	0	1.31633400917	1	0.25	1	2.67173330649	
4	19	Female	4	prac	8	4882.01967692	1	0	0.775057077408	1	0.25	1	2.78914005256	
4	19	Female	4	prac	9	4883.81959391	1	0	0.798687934875	1	0.25	1	2.80724869828	
4	19	Female	4	prac	10	4885.64297581	0	0	1.33993196487	0	0.25	1	2.09020976487	
4	19	Female	4	prac	11	4888.00783682	0	0	1.11625909805	0	0.25	1	2.21481194314	
4	19	Female	4	prac	12	4890.14903283	1	0	1.29523396492	1	0.25	1	2.61950428492	
4	19	Female	4	prac	13	4892.47834182	0	0	1.36580109596	0	0.25	1	2.19827525756	
4	19	Female	4	prac	14	4894.87828684	1	0	1.09281587601	1	0.25	1	2.78061740077	
4	19	Female	4	prac	15	4896.99570799	0	1	1.11886906624	0	0.25	0	2.34199442832	
4	19	Female	4	prac	16	4899.14891481	1	0	1.14204406738	1	0.25	1	2.75252591048	
4	19	Female	4	prac	17	4901.32517791	0	0	0.989238977432	0	0.25	1	2.13882431773	
4	19	Female	4	prac	18	4903.34867096	1	0	1.12807297707	1	0.25	1	2.7663484094	
4	19	Female	4	prac	19	4905.50149679	0	0	0.812852144241	0	0.25	1	2.03701759255	
4	19	Female	4	prac	20	4907.3484838	1	0	0.963486909866	1	0.25	1	2.97410077933	
4	19	Female	4	prac	1	5886.03591681	0	0	0.65115904808	0	0.25	1	1.97756078213	
4	19	Female	4	prac	2	5887.697335	0	0	0.861762046814	0	0.25	1	1.93506575836	
4	19	Female	4	prac	3	5889.56781387	0	1	0.623306035995	0	0.25	0	2.35982477868	
4	19	Female	4	prac	4	5891.20309091	0	0	0.54803109169	0	0.25	1	2.18529548765	
4	19	Female	4	prac	5	5892.76782179	1	1	0.43129491806	1	0.25	1	2.86334665491	
4	19	Female	4	prac	6	5894.2148149	0	0	0.480313062668	0	0.25	1	2.12530899932	
4	19	Female	4	prac	7	5895.708951	0	0	0.418171882629	0	0.25	1	1.89099458863	
4	19	Female	4	prac	8	5897.14412498	0	0	0.455009937286	0	0.25	1	1.93530699325	
4	19	Female	4	prac	9	5898.61469388	1	1	0.560443878174	1	0.25	1	2.75244383509	
4	19	Female	4	prac	10	5900.19123197	0	0	0.335921049118	0	0.25	1	2.10485335366	
4	19	Female	4	prac	11	5901.54403591	0	0	1.04714083672	0	0.25	1	2.21416614675	
4	19	Female	4	prac	12	5903.60269499	1	1	0.796600103378	1	0.25	1	2.91533116958	
4	19	Female	4	prac	13	5905.41468	0	0	0.880527019501	0	0.25	1	2.25615502818	
4	19	Female	4	prac	14	5907.30879593	0	0	0.874386072159	0	0.25	1	2.17111558458	
4	19	Female	4	prac	15	5909.19102979	1	1	0.5521941185	1	0.25	1	2.69862814293	
4	19	Female	4	prac	16	5910.75571299	0	0	0.571517944336	0	0.25	1	2.1464231388	
4	19	Female	4	prac	17	5912.34397793	0	0	0.535248994827	0	0.25	1	2.15956337987	
4	19	Female	4	prac	18	5913.88509178	1	1	0.746154069901	0	0.25	1	2.83318818576	
4	19	Female	4	prac	19	5915.63786292	0	0	0.441367149353	0	0.25	1	2.10524453965	
4	19	Female	4	prac	20	5917.08506489	0	0	0.330186128616	0	0.25	1	2.38550169069	
