ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
25	18	Female	1	prac	1	4985.84435391	0	1	5.22695398331	0	0.25	0	2.06823811002	
25	18	Female	1	prac	2	4992.08431387	1	0	1.17901587486	1	0.25	0	2.62848204864	
25	18	Female	1	prac	3	4994.27256107	0	0	1.40680408478	0	0.25	1	2.19355551328	
25	18	Female	1	prac	4	4996.69571805	1	1	0.943672895432	1	0.25	1	3.0649653385	
25	18	Female	1	prac	5	4998.64877892	0	0	1.48653292656	0	0.25	1	2.32959321805	
25	18	Female	1	prac	6	5001.14295101	1	1	0.960428953171	1	0.25	1	2.7285850239	
25	18	Female	1	prac	7	5003.11936188	0	0	0.864027023315	0	0.25	1	2.10173948982	
25	18	Female	1	prac	8	5004.98991108	0	0	0.78543305397	1	0.25	1	2.07305366517	
25	18	Female	1	prac	9	5006.78979588	1	1	0.609522104263	1	0.25	1	2.87518121626	
25	18	Female	1	prac	10	5008.41325092	0	0	1.10605478287	0	0.25	1	2.26584180778	
25	18	Female	1	prac	11	5010.53095794	1	1	0.636433124542	1	0.25	1	2.70118812417	
25	18	Female	1	prac	12	5012.1779139	0	0	1.16542506218	0	0.25	1	2.05489833896	
25	18	Female	1	prac	13	5014.354527	0	0	0.804834842682	0	0.25	1	2.05174272655	
25	18	Female	1	prac	14	5016.16617584	1	1	0.937159061432	1	0.25	1	2.63298636787	
25	18	Female	1	prac	15	5018.11910391	1	0	0.968211889267	1	0.25	0	2.54458091471	
25	18	Female	1	prac	16	5020.09550905	1	1	0.791819095612	1	0.25	1	2.8900211344	
25	18	Female	1	prac	17	5021.8954339	0	0	0.87987780571	0	0.25	1	2.18651760077	
25	18	Female	1	prac	18	5023.78959703	0	0	1.12975502014	0	0.25	1	2.24034570269	
25	18	Female	1	prac	19	5025.93080688	0	0	0.772570133209	0	0.25	1	2.13450342988	
25	18	Female	1	prac	20	5027.71889591	1	1	0.848458051682	1	0.25	1	2.8348041496	
25	18	Female	1	prac	1	6363.68787289	0	0	1.12461495399	0	0.25	1	2.18545469142	
25	18	Female	1	prac	2	6365.84653401	1	1	0.70454287529	1	0.25	0	2.81768872387	
25	18	Female	1	prac	3	6367.57580805	0	0	0.787035942078	0	0.25	1	2.09818483876	
25	18	Female	1	prac	4	6369.38757205	0	0	1.4223279953	0	0.25	1	2.16680739911	
25	18	Female	1	prac	5	6371.83465505	0	0	0.833986997604	0	0.25	1	2.19656732177	
25	18	Female	1	prac	6	6373.69331598	1	0	0.916461229324	1	0.25	1	2.88540707837	
25	18	Female	1	prac	7	6375.63440204	1	0	0.70743894577	1	0.25	1	2.86861097895	
25	18	Female	1	prac	8	6377.37554002	0	0	0.857698917389	0	0.25	1	2.2110692661	
25	18	Female	1	prac	9	6379.25794506	0	0	0.681159973145	0	0.25	1	1.95334854676	
25	18	Female	1	prac	10	6380.96386003	1	0	1.97518610954	1	0.25	1	2.58216237567	
25	18	Female	1	prac	11	6383.96384788	0	0	0.99869799614	1	0.25	0	2.02132741979	
25	18	Female	1	prac	12	6385.98733306	1	0	1.29288196564	1	0.25	1	2.80164757899	
25	18	Female	1	prac	13	6388.30489492	0	0	0.610934019089	0	0.25	1	2.23444616611	
25	18	Female	1	prac	14	6389.94000387	0	0	0.634198904037	0	0.25	1	2.09956142477	
25	18	Female	1	prac	15	6391.59872699	1	0	1.62247419357	1	0.25	1	2.78879934531	
25	18	Female	1	prac	16	6394.24586892	1	0	1.10472989082	1	0.25	1	3.00191682266	
25	18	Female	1	prac	17	6396.37530088	0	0	0.881157875061	0	0.25	1	2.2353948554	
25	18	Female	1	prac	18	6398.28110194	0	0	0.587005138397	0	0.25	1	2.20976063374	
25	18	Female	1	prac	19	6399.89285207	0	0	0.718976020813	0	0.25	1	1.80759484712	
25	18	Female	1	prac	20	6401.64577985	0	0	0.590401887894	0	0.25	1	2.30958625188	
