ID	age	gender	order	experiment	trial	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	trialACC	stimlength
21		Male	4	prac	1	87.8873980045	1	0	6.22557806969	1	0.25	0	2.67895206063	
21		Male	4	prac	2	95.1207330227	0	1	0.92827796936	0	0.25	0	2.09816629465	
21		Male	4	prac	3	97.0619058609	1	1	10.851213932	1	0.25	1	2.97846290073	
21		Male	4	prac	4	108.920511007	1	1	0.0	1	0.25	1	2.83147230061	
21		Male	4	prac	5	109.943984985	0	1	0.0	1	0.25	0	2.27392031251	
21		Male	4	prac	6	110.967573881	1	1	0.0895209312439	1	0.25	1	2.66017504442	
21		Male	4	prac	7	112.073266029	0	1	0.0	0	0.25	0	2.10122025918	
21		Male	4	prac	8	113.096963882	1	1	0.0	1	0.25	1	2.97024472328	
21		Male	4	prac	9	114.120502949	0	1	0.0	1	0.25	0	2.09131946742	
21		Male	4	prac	10	115.14385581	0	0	11.6172728539	0	0.25	1	2.31887603168	
21		Male	4	prac	11	127.767352819	0	0	0.0	0	0.25	1	2.17727281938	
21		Male	4	prac	12	128.790777922	0	0	0.0	0	0.25	1	2.26162112139	
21		Male	4	prac	13	129.814190865	1	0	0.0	1	0.25	0	2.90962908272	
21		Male	4	prac	14	130.837710857	0	0	0.0	0	0.25	1	2.17295063609	
21		Male	4	prac	15	131.861321926	1	0	0.0	0	0.25	0	2.83708125726	
21		Male	4	prac	16	132.884912968	1	0	0.0	1	0.25	0	2.77618741608	
21		Male	4	prac	17	133.908316851	1	0	0.0	1	0.25	0	2.87320793226	
21		Male	4	prac	18	134.931770802	0	1	1.72549796104	0	0.25	0	2.17773188844	
21		Male	4	prac	19	137.67304492	0	0	3.20824980736	0	0.25	1	2.28082248307	
21		Male	4	prac	20	141.896497011	0	0	0.256764173508	0	0.25	1	2.28579451617	
21		Male	4	prac	1	1538.75730085	0	0	1.16425395012	0	0.25	1	2.10825749637	
21		Male	4	prac	2	1540.955724	0	0	0.31831407547	0	0.25	1	1.91698873282	
21		Male	4	prac	3	1542.30844188	1	0	0.316505908966	1	0.25	1	2.82575668614	
21		Male	4	prac	4	1543.64975882	0	0	0.304584026337	0	0.25	1	2.17251859065	
21		Male	4	prac	5	1544.97912383	0	0	0.25754904747	0	0.25	1	2.42258323343	
21		Male	4	prac	6	1546.26131487	0	0	0.281138896942	0	0.25	1	2.29888244305	
21		Male	4	prac	7	1547.56729984	0	0	0.257597923279	0	0.25	1	2.01310555559	
21		Male	4	prac	8	1548.84962082	1	0	0.401108026505	1	0.25	1	2.74164112025	
21		Male	4	prac	9	1550.284863	0	0	0.243605136871	1	0.25	0	2.34852714034	
21		Male	4	prac	10	1551.54341793	1	0	0.963737010956	1	0.25	1	2.73310670183	
21		Male	4	prac	11	1553.53192091	0	0	0.363495111465	0	0.25	1	2.09265376817	
21		Male	4	prac	12	1554.92002392	1	0	0.330454826355	1	0.25	1	2.66360099295	
21		Male	4	prac	13	1556.28480291	0	0	0.292752981186	0	0.25	1	2.14981272339	
21		Male	4	prac	14	1557.60233784	0	0	0.269412994385	0	0.25	1	2.05855004666	
21		Male	4	prac	15	1558.89651585	1	0	0.269322872162	1	0.25	1	2.87757720648	
21		Male	4	prac	16	1560.19065094	0	0	0.233875989914	0	0.25	1	2.20647334594	
21		Male	4	prac	17	1561.43762493	0	0	0.251388072968	0	0.25	1	1.9073141541	
21		Male	4	prac	18	1562.71992898	0	0	0.160627126694	0	0.25	1	2.3982283017	
21		Male	4	prac	19	1563.89627099	1	0	0.248255968094	1	0.25	1	2.99411313862	
21		Male	4	prac	20	1565.15523696	1	0	0.221322059631	1	0.25	1	2.95127196316	
