ID	gender	order	experiment	difficulty	falseAlarm	trial	condition	trial.start.time	signal	humanResp	humanRT	autoResp	autoRT	ACC	stimlength	RTor	RTand
28	Male	4	0	hard	high	1	REJECT	312.557410002	0	0	3.01492595673	0	0.25	1	2.39774621523	0.25	3.01492595673
28	Male	4	0	hard	high	2	REJECT	316.596967936	1	1	1.80976390839	1	0.25	0	3.30354855612	0.25	1.80976390839
28	Male	4	0	hard	high	3	REJECT	319.431457996	1	1	1.31860685349	1	0.25	0	3.12101895225	0.25	1.31860685349
28	Male	4	0	hard	high	4	REJECT	321.771788836	1	0	1.36612892151	1	0.25	1	3.20622109989	0.25	1.36612892151
28	Male	4	0	hard	high	5	REJECT	324.171074867	0	1	2.69525098801	1	0.25	1	2.03369439165	0.25	2.69525098801
28	Male	4	0	hard	high	6	REJECT	327.902305841	1	1	2.08343911171	1	0.25	0	2.57438940107	0.25	2.08343911171
28	Male	4	0	hard	high	7	REJECT	331.016157866	0	0	2.08318519592	0	0.25	1	2.40281937012	0.25	2.08318519592
28	Male	4	0	hard	high	8	REJECT	334.121053934	0	0	0.954305171967	0	0.25	1	1.74292417367	0.25	0.954305171967
28	Male	4	0	hard	high	9	REJECT	336.108659983	0	0	0.716105937958	0	0.25	1	2.25135280052	0.25	0.716105937958
28	Male	4	0	hard	high	10	REJECT	337.849314928	1	0	2.26852107048	1	0.25	1	3.11983408706	0.25	2.26852107048
28	Male	4	0	hard	high	11	REJECT	341.142549992	0	0	1.75092101097	0	0.25	1	2.72864565773	0.25	1.75092101097
28	Male	4	0	hard	high	12	REJECT	343.918087959	0	0	0.671889066696	0	0.25	1	2.02694700328	0.25	0.671889066696
28	Male	4	0	hard	high	13	REJECT	345.611722946	0	0	0.657217025757	0	0.25	1	2.22974231061	0.25	0.657217025757
28	Male	4	0	hard	high	14	REJECT	347.293581963	1	1	1.36581087112	1	0.25	0	2.30115641516	0.25	1.36581087112
28	Male	4	0	hard	high	15	REJECT	349.69291091	0	0	0.810008049011	1	0.25	0	2.38942391889	0.25	0.810008049011
28	Male	4	0	hard	high	16	REJECT	351.527720928	1	1	2.46832990646	1	0.25	0	2.18022521241	0.25	2.46832990646
28	Male	4	0	hard	high	17	REJECT	355.023627996	1	1	6.90234398842	1	0.25	0	2.63150537257	0.25	6.90234398842
28	Male	4	0	hard	high	18	REJECT	362.947729826	1	0	1.45695781708	0	0.25	0	2.14096210224	0.25	1.45695781708
28	Male	4	0	hard	high	19	REJECT	365.429299831	0	0	1.51574993134	1	0.25	0	2.15030942726	0.25	1.51574993134
28	Male	4	0	hard	high	20	REJECT	367.969791889	0	0	1.57443594933	0	0.25	1	2.60673121206	0.25	1.57443594933
28	Male	4	0	hard	high	21	REJECT	370.568850994	1	1	3.82104682922	1	0.25	0	2.93195251327	0.25	3.82104682922
28	Male	4	0	hard	high	22	REJECT	375.417469978	0	0	1.34819412231	1	0.25	0	2.32846185186	0.25	1.34819412231
28	Male	4	0	hard	high	23	REJECT	377.79306078	1	0	5.50007605553	1	0.25	1	3.29789756561	0.25	5.50007605553
28	Male	4	0	hard	high	24	REJECT	384.317885876	0	0	3.37978887558	0	0.25	1	2.28764533951	0.25	3.37978887558
28	Male	4	0	hard	high	25	REJECT	388.728251934	1	0	2.46838307381	1	0.25	1	2.8427153473	0.25	2.46838307381
28	Male	4	0	hard	high	26	REJECT	392.224277973	0	1	1.33854579926	1	0.25	1	1.89032436231	0.25	1.33854579926
28	Male	4	0	hard	high	27	REJECT	394.599810839	0	0	1.28947401047	0	0.25	1	2.08919326637	0.25	1.28947401047
28	Male	4	0	hard	high	28	REJECT	396.916766882	1	1	1.56003499031	0	0.25	1	3.16542061479	0.25	1.56003499031
28	Male	4	0	hard	high	29	REJECT	399.501502991	0	0	3.80914092064	1	0.25	0	1.98840251369	0.25	3.80914092064
28	Male	4	0	hard	high	30	REJECT	404.335182905	0	1	2.88015007973	1	0.25	1	2.09701476892	0.25	2.88015007973
28	Male	4	0	hard	high	31	REJECT	408.240045786	1	0	1.58626914024	1	0.25	1	3.27553324473	0.25	1.58626914024
28	Male	4	0	hard	high	32	REJECT	410.853886843	0	0	1.559871912	0	0.25	1	2.54957203087	0.25	1.559871912
28	Male	4	0	hard	high	33	REJECT	413.438266993	1	0	1.45707607269	1	0.25	1	2.77193096033	0.25	1.45707607269
28	Male	4	0	hard	high	34	REJECT	415.920121908	1	0	1.09226703644	0	0.25	0	2.65313317281	0.25	1.09226703644
28	Male	4	0	hard	high	35	REJECT	418.037085772	1	0	1.23346495628	1	0.25	1	2.76671486324	0.25	1.23346495628
28	Male	4	0	hard	high	36	REJECT	420.298039913	0	0	3.0536301136	0	0.25	1	2.31613096832	0.25	3.0536301136
28	Male	4	0	hard	high	37	REJECT	424.379272938	1	0	2.02146816254	1	0.25	1	3.31415792166	0.25	2.02146816254
28	Male	4	0	hard	high	38	REJECT	427.422573805	1	0	3.27983689308	1	0.25	1	2.88668878108	0.25	3.27983689308
28	Male	4	0	hard	high	39	REJECT	431.726942778	1	0	0.774942159653	1	0.25	1	3.03285331307	0.25	0.774942159653
28	Male	4	0	hard	high	40	REJECT	433.52656889	1	1	2.25955891609	0	0.25	1	2.85676518332	0.25	2.25955891609
28	Male	4	0	hard	high	41	REJECT	437.685872793	0	1	2.29609513283	1	0.25	1	2.0626011778	0.25	2.29609513283
28	Male	4	0	hard	high	42	REJECT	441.009590864	0	0	1.34812188148	0	0.25	1	1.82669747573	0.25	1.34812188148
28	Male	4	0	hard	high	43	REJECT	443.385351896	1	0	3.44162678719	1	0.25	1	2.96775717744	0.25	3.44162678719
28	Male	4	0	hard	high	44	REJECT	447.851702929	1	0	0.942274093628	1	0.25	1	2.92165556919	0.25	0.942274093628
28	Male	4	0	hard	high	45	REJECT	449.827567816	0	1	1.36599111557	1	0.25	1	1.54919745258	0.25	1.36599111557
28	Male	4	0	hard	high	46	REJECT	452.226847887	0	0	2.2713599205	0	0.25	1	1.89154504072	0.25	2.2713599205
28	Male	4	0	hard	high	47	REJECT	455.531760931	0	0	0.692368984222	0	0.25	1	1.89765602163	0.25	0.692368984222
28	Male	4	0	hard	high	48	REJECT	457.248922825	0	0	0.774677038193	0	0.25	1	2.0924648968	0.25	0.774677038193
28	Male	4	0	hard	high	49	REJECT	459.048145771	1	0	1.35122799873	1	0.25	1	2.97472934871	0.25	1.35122799873
28	Male	4	0	hard	high	50	REJECT	461.426822901	1	0	1.65723085403	1	0.25	1	3.453355349	0.25	1.65723085403
28	Male	4	0	hard	high	51	REJECT	464.117350817	1	0	1.3393509388	1	0.25	1	3.11562982147	0.25	1.3393509388
28	Male	4	0	hard	high	52	REJECT	466.481282949	0	0	1.17773199081	0	0.25	1	2.11575474494	0.25	1.17773199081
28	Male	4	0	hard	high	53	REJECT	468.692499876	0	1	1.11579799652	1	0.25	1	1.75886098947	0.25	1.11579799652
28	Male	4	0	hard	high	54	REJECT	470.835907936	1	1	2.75949597359	1	0.25	0	2.60505829838	0.25	2.75949597359
28	Male	4	0	hard	high	55	REJECT	474.622914791	1	0	2.82146906853	1	0.25	1	2.64444432543	0.25	2.82146906853
28	Male	4	0	hard	high	56	REJECT	478.477779865	1	0	0.965841054916	1	0.25	1	2.70594754018	0.25	0.965841054916
28	Male	4	0	hard	high	57	REJECT	480.465330839	0	1	1.48053002357	0	0.25	0	2.39962190904	0.25	1.48053002357
28	Male	4	0	hard	high	58	REJECT	482.970439911	1	0	2.32735514641	1	0.25	1	2.68821886044	0.25	2.32735514641
28	Male	4	0	hard	high	59	REJECT	486.322550774	0	0	2.6917951107	0	0.25	1	2.15324335297	0.25	2.6917951107
28	Male	4	0	hard	high	60	REJECT	490.038931847	0	1	1.38067913055	0	0.25	0	2.63190976632	0.25	1.38067913055
28	Male	4	0	hard	high	61	REJECT	492.450108767	1	0	2.2683660984	1	0.25	1	3.18142727503	0.25	2.2683660984
28	Male	4	0	hard	high	62	REJECT	495.743173838	1	1	1.45954203606	0	0.25	1	2.74862859842	0.25	1.45954203606
28	Male	4	0	hard	high	63	REJECT	498.239457846	0	0	2.53912401199	0	0.25	1	2.05868603148	0.25	2.53912401199
28	Male	4	0	hard	high	64	REJECT	501.811995983	0	0	0.774769067764	0	0.25	1	1.99362292882	0.25	0.774769067764
28	Male	4	0	hard	high	65	REJECT	503.611197948	0	0	0.789611101151	0	0.25	1	2.32672470325	0.25	0.789611101151
28	Male	4	0	hard	high	66	REJECT	505.422388792	0	0	0.613257884979	0	0.25	1	1.72108528532	0.25	0.613257884979
28	Male	4	0	hard	high	67	REJECT	507.057220936	1	0	1.92962598801	1	0.25	1	2.91814801233	0.25	1.92962598801
28	Male	4	0	hard	high	68	REJECT	510.024179935	1	1	1.41003394127	0	0.25	1	3.07138549154	0.25	1.41003394127
28	Male	4	0	hard	high	69	REJECT	512.467526913	0	1	1.1422829628	0	0.25	0	2.9673396118	0.25	1.1422829628
28	Male	4	0	hard	high	70	REJECT	514.631551981	0	0	0.621927022934	0	0.25	1	2.09180427545	0.25	0.621927022934
28	Male	4	0	hard	high	71	REJECT	516.278170824	0	0	0.557456970215	0	0.25	1	2.11065072234	0.25	0.557456970215
28	Male	4	0	hard	high	72	REJECT	517.865741968	0	0	0.633824110031	0	0.25	1	2.22987270021	0.25	0.633824110031
28	Male	4	0	hard	high	73	REJECT	519.524344921	0	0	1.67143797874	0	0.25	1	2.40294705429	0.25	1.67143797874
28	Male	4	0	hard	high	74	REJECT	522.217367887	1	1	1.02481102943	1	0.25	0	2.70686083958	0.25	1.02481102943
28	Male	4	0	hard	high	75	REJECT	524.263831854	0	0	1.63349890709	0	0.25	1	2.38420722906	0.25	1.63349890709
28	Male	4	0	hard	high	76	REJECT	526.922073841	1	0	1.04529190063	1	0.25	1	2.84470047366	0.25	1.04529190063
28	Male	4	0	hard	high	77	REJECT	528.992190838	0	0	0.80987906456	0	0.25	1	2.56118645371	0.25	0.80987906456
28	Male	4	0	hard	high	78	REJECT	530.826809883	1	0	2.00968694687	1	0.25	1	3.0077682127	0.25	2.00968694687
28	Male	4	0	hard	high	79	REJECT	533.87300992	1	0	0.868779182434	1	0.25	1	3.07312968824	0.25	0.868779182434
28	Male	4	0	hard	high	80	REJECT	535.766444921	1	0	2.7742331028	1	0.25	1	2.70632698013	0.25	2.7742331028
28	Male	4	0	hard	high	81	REJECT	540.150365829	1	1	1.22471189499	1	0.25	0	3.15575991825	0.25	1.22471189499
28	Male	4	0	hard	high	82	REJECT	542.399616003	0	0	1.18656086922	0	0.25	1	2.13417801202	0.25	1.18656086922
28	Male	4	0	hard	high	83	REJECT	544.610807896	0	0	0.613029003143	0	0.25	1	2.43273162849	0.25	0.613029003143
28	Male	4	0	hard	high	84	REJECT	546.245489836	1	1	0.974884986877	1	0.25	0	2.40825790991	0.25	0.974884986877
28	Male	4	0	hard	high	85	REJECT	548.245067835	0	0	0.810064077377	0	0.25	1	1.92246584493	0.25	0.810064077377
28	Male	4	0	hard	high	86	REJECT	550.079910994	0	0	0.798192024231	0	0.25	1	2.32947211291	0.25	0.798192024231
28	Male	4	0	hard	high	87	REJECT	551.902781963	0	1	2.18937087059	1	0.25	1	1.86992126828	0.25	2.18937087059
28	Male	4	0	hard	high	88	REJECT	555.125410795	0	1	1.71879601479	1	0.25	1	2.22243921824	0.25	1.71879601479
28	Male	4	0	hard	high	89	REJECT	557.8775208	1	1	1.28043794632	1	0.25	0	2.72315209672	0.25	1.28043794632
28	Male	4	0	hard	high	90	REJECT	560.182537794	1	0	1.18974995613	0	0.25	0	2.523407165	0.25	1.18974995613
28	Male	4	0	hard	high	91	REJECT	562.405455828	0	0	0.730664968491	0	0.25	1	2.13269744286	0.25	0.730664968491
28	Male	4	0	hard	high	92	REJECT	564.157785892	0	1	1.46880912781	0	0.25	0	2.74568658535	0.25	1.46880912781
28	Male	4	0	hard	high	93	REJECT	566.653936863	1	0	4.17115187645	1	0.25	1	2.67194554704	0.25	4.17115187645
28	Male	4	0	hard	high	94	REJECT	571.85265398	1	1	1.47758078575	0	0.25	1	2.70685748479	0.25	1.47758078575
28	Male	4	0	hard	high	95	REJECT	574.354804993	1	1	0.969110965729	1	0.25	0	3.00404754107	0.25	0.969110965729
28	Male	4	0	hard	high	96	REJECT	576.35420084	0	0	1.12760686874	0	0.25	1	2.08760338895	0.25	1.12760686874
28	Male	4	0	hard	high	97	REJECT	578.506293774	1	1	2.0688149929	0	0.25	1	2.83572171669	0.25	2.0688149929
28	Male	4	0	hard	high	98	REJECT	581.599654913	1	0	1.35427713394	1	0.25	1	3.12825134039	0.25	1.35427713394
28	Male	4	0	hard	high	99	REJECT	583.987206936	0	0	1.16294407845	0	0.25	1	2.35349796849	0.25	1.16294407845
28	Male	4	0	hard	high	100	REJECT	586.174843788	0	0	0.683557987213	0	0.25	1	2.38427839278	0.25	0.683557987213
28	Male	4	0	hard	high	101	REJECT	587.891956806	0	1	2.1155860424	1	0.25	1	2.11444833688	0.25	2.1155860424
28	Male	4	0	hard	high	102	REJECT	591.035079002	0	0	0.877771139145	0	0.25	1	2.24435279948	0.25	0.877771139145
28	Male	4	0	hard	high	103	REJECT	592.940350771	1	0	1.74810099602	1	0.25	1	2.62578466117	0.25	1.74810099602
28	Male	4	0	hard	high	104	REJECT	595.713117838	0	0	3.02409601212	0	0.25	1	2.15892443845	0.25	3.02409601212
28	Male	4	0	hard	high	105	REJECT	599.759032965	0	1	2.23312401772	1	0.25	1	2.20075343917	0.25	2.23312401772
28	Male	4	0	hard	high	106	REJECT	603.019656897	0	1	1.83049798012	1	0.25	1	2.39744271228	0.25	1.83049798012
28	Male	4	0	hard	high	107	REJECT	605.874803782	0	0	0.95122218132	0	0.25	1	2.36987370651	0.25	0.95122218132
28	Male	4	0	hard	high	108	REJECT	607.8504498	0	0	1.03376698494	0	0.25	1	2.35006933179	0.25	1.03376698494
28	Male	4	0	hard	high	109	REJECT	609.908896923	0	0	2.20966482162	1	0.25	0	2.71221662581	0.25	2.20966482162
28	Male	4	0	hard	high	110	REJECT	613.143235922	0	1	2.33898997307	1	0.25	1	2.32622273015	0.25	2.33898997307
28	Male	4	0	hard	high	111	REJECT	616.506909847	0	0	2.37721896172	0	0.25	1	1.96584802655	0.25	2.37721896172
28	Male	4	0	hard	high	112	REJECT	619.90590477	0	1	1.73029398918	1	0.25	1	1.77793155452	0.25	1.73029398918
28	Male	4	0	hard	high	113	REJECT	622.658028841	1	1	2.24495410919	1	0.25	0	2.77077910224	0.25	2.24495410919
28	Male	4	0	hard	high	114	REJECT	625.927605867	0	0	1.1308119297	0	0.25	1	1.99454739375	0.25	1.1308119297
28	Male	4	0	hard	high	115	REJECT	628.091656923	0	0	0.672075033188	0	0.25	1	1.80724395465	0.25	0.672075033188
28	Male	4	0	hard	high	116	REJECT	629.796928883	1	1	2.04510307312	1	0.25	0	2.53395402341	0.25	2.04510307312
28	Male	4	0	hard	high	117	REJECT	632.866729975	0	0	0.880592107773	0	0.25	1	1.75535782211	0.25	0.880592107773
28	Male	4	0	hard	high	118	REJECT	634.774762869	0	1	1.51554703712	0	0.25	0	2.74945129172	0.25	1.51554703712
28	Male	4	0	hard	high	119	REJECT	637.327138901	0	0	2.66829180717	1	0.25	0	2.54498694995	0.25	2.66829180717
28	Male	4	0	hard	high	120	REJECT	641.017242908	1	1	1.49505186081	1	0.25	0	2.62080038538	0.25	1.49505186081
28	Male	4	0	easy	high	1	REJECT	645.462879896	1	1	1.29227995872	1	0.25	0	2.90336832868	0.25	1.29227995872
28	Male	4	0	easy	high	2	REJECT	647.782808781	1	0	0.916101932526	1	0.25	1	2.83224087703	0.25	0.916101932526
28	Male	4	0	easy	high	3	REJECT	649.732246876	0	1	1.2333920002	0	0.25	0	2.41682337477	0.25	1.2333920002
28	Male	4	0	easy	high	4	REJECT	651.99305892	1	1	1.84525489807	0	0.25	1	2.79111451028	0.25	1.84525489807
28	Male	4	0	easy	high	5	REJECT	654.860138893	1	0	3.91499495506	1	0.25	1	2.89943241151	0.25	3.91499495506
28	Male	4	0	easy	high	6	REJECT	659.799853802	1	0	0.704165935516	1	0.25	1	2.92124050631	0.25	0.704165935516
28	Male	4	0	easy	high	7	REJECT	661.531312943	0	1	1.02205491066	0	0.25	0	2.45190426803	0.25	1.02205491066
28	Male	4	0	easy	high	8	REJECT	663.575110912	1	1	1.06007194519	1	0.25	0	2.72514824426	0.25	1.06007194519
28	Male	4	0	easy	high	9	REJECT	665.668594837	0	0	0.857183933258	0	0.25	1	2.15367027089	0.25	0.857183933258
28	Male	4	0	easy	high	10	REJECT	667.550225973	0	1	2.5570089817	1	0.25	1	2.23691335757	0.25	2.5570089817
28	Male	4	0	easy	high	11	REJECT	671.137607813	0	0	1.40982794762	0	0.25	1	1.97556577624	0.25	1.40982794762
28	Male	4	0	easy	high	12	REJECT	673.574958801	0	0	2.74779295921	0	0.25	1	2.40916702079	0.25	2.74779295921
28	Male	4	0	easy	high	13	REJECT	677.347528934	0	1	1.02462601662	1	0.25	1	2.2174636307	0.25	1.02462601662
28	Male	4	0	easy	high	14	REJECT	679.393928766	0	0	0.880623102188	0	0.25	1	2.1463078125	0.25	0.880623102188
28	Male	4	0	easy	high	15	REJECT	681.301972866	0	1	1.44557905197	1	0.25	1	2.17083946893	0.25	1.44557905197
28	Male	4	0	easy	high	16	REJECT	683.780869961	0	1	1.20991587639	1	0.25	1	2.20769591074	0.25	1.20991587639
28	Male	4	0	easy	high	17	REJECT	686.01541996	0	0	0.730647087097	0	0.25	1	2.04097595738	0.25	0.730647087097
28	Male	4	0	easy	high	18	REJECT	687.767678976	0	0	0.707546949387	0	0.25	1	2.30794687094	0.25	0.707546949387
28	Male	4	0	easy	high	19	REJECT	689.508324862	1	0	2.50387597084	1	0.25	1	2.72662357512	0.25	2.50387597084
28	Male	4	0	easy	high	20	REJECT	693.036921978	1	0	4.74995303154	1	0.25	1	2.88789560789	0.25	4.74995303154
28	Male	4	0	easy	high	21	REJECT	698.811653852	0	0	0.880578994751	0	0.25	1	2.10637812605	0.25	0.880578994751
28	Male	4	0	easy	high	22	REJECT	700.719589949	1	1	1.45419692993	0	0.25	1	2.56535056591	0.25	1.45419692993
28	Male	4	0	easy	high	23	REJECT	703.198587894	1	0	1.03350186348	1	0.25	1	2.94888693693	0.25	1.03350186348
28	Male	4	0	easy	high	24	REJECT	705.256735802	0	0	1.76272892952	0	0.25	1	2.05515658444	0.25	1.76272892952
28	Male	4	0	easy	high	25	REJECT	708.046819925	0	1	1.84529089928	0	0.25	0	2.57888781082	0.25	1.84529089928
28	Male	4	0	easy	high	26	REJECT	710.913702965	1	1	1.26890087128	0	0.25	1	2.85562848803	0.25	1.26890087128
28	Male	4	0	easy	high	27	REJECT	713.207122803	0	0	0.974889993668	0	0.25	1	2.4369003932	0.25	0.974889993668
28	Male	4	0	easy	high	28	REJECT	715.206637859	1	0	1.59816789627	1	0.25	1	3.05137890952	0.25	1.59816789627
28	Male	4	0	easy	high	29	REJECT	717.829447985	1	0	0.765644073486	1	0.25	1	2.69590170995	0.25	0.765644073486
28	Male	4	0	easy	high	30	REJECT	719.62894392	0	0	1.04835605621	0	0.25	1	1.94940953261	0.25	1.04835605621
28	Male	4	0	easy	high	31	REJECT	721.713331938	0	0	1.01041698456	0	0.25	1	1.96964690025	0.25	1.01041698456
28	Male	4	0	easy	high	32	REJECT	723.756885767	1	0	1.67173504829	1	0.25	1	3.14965525423	0.25	1.67173504829
28	Male	4	0	easy	high	33	REJECT	726.450274944	0	0	2.37730693817	1	0.25	0	2.3475938135	0.25	2.37730693817
28	Male	4	0	easy	high	34	REJECT	729.849329948	0	0	0.716081142426	0	0.25	1	2.35925376841	0.25	0.716081142426
28	Male	4	0	easy	high	35	REJECT	731.589982986	1	1	2.14199185371	1	0.25	0	2.52373200345	0.25	2.14199185371
28	Male	4	0	easy	high	36	REJECT	734.753635883	1	0	1.85123085976	1	0.25	1	2.93391977135	0.25	1.85123085976
28	Male	4	0	easy	high	37	REJECT	737.635175943	1	1	2.40968489647	1	0.25	0	2.52957254014	0.25	2.40968489647
28	Male	4	0	easy	high	38	REJECT	741.072249889	0	0	0.986581802368	1	0.25	0	2.14701661498	0.25	0.986581802368
28	Male	4	0	easy	high	39	REJECT	743.095206976	1	1	0.948423862457	0	0.25	1	2.90254777737	0.25	0.948423862457
28	Male	4	0	easy	high	40	REJECT	745.068229914	0	0	0.671930074692	0	0.25	1	1.99239028589	0.25	0.671930074692
28	Male	4	0	easy	high	41	REJECT	747.751327991	1	1	1.01167201996	1	0.25	0	2.5884830571	0.25	1.01167201996
28	Male	4	0	easy	high	42	REJECT	749.79616785	1	1	4.00932097435	0	0.25	1	2.82348652954	0.25	4.00932097435
28	Male	4	0	easy	high	43	REJECT	754.830093861	1	1	3.31808900833	0	0.25	1	2.98930718903	0.25	3.31808900833
28	Male	4	0	easy	high	44	REJECT	759.169825792	1	1	0.969120979309	0	0.25	1	2.74150049429	0.25	0.969120979309
28	Male	4	0	easy	high	45	REJECT	761.169234991	1	0	1.06026005745	1	0.25	1	2.67050731109	0.25	1.06026005745
28	Male	4	0	easy	high	46	REJECT	763.262717962	1	1	1.11853003502	1	0.25	0	2.89745250698	0.25	1.11853003502
28	Male	4	0	easy	high	47	REJECT	765.414954901	0	0	1.28070688248	0	0.25	1	2.3226406405	0.25	1.28070688248
28	Male	4	0	easy	high	48	REJECT	767.720456839	0	0	0.657203912735	0	0.25	1	2.11319123632	0.25	0.657203912735
28	Male	4	0	easy	high	49	REJECT	769.40216279	1	0	2.60108590126	1	0.25	1	2.5877186734	0.25	2.60108590126
28	Male	4	0	easy	high	50	REJECT	773.036223888	0	0	1.46887111664	0	0.25	1	2.1558245435	0.25	1.46887111664
28	Male	4	0	easy	high	51	REJECT	775.532576799	0	0	0.998157024384	0	0.25	1	2.11062510999	0.25	0.998157024384
28	Male	4	0	easy	high	52	REJECT	777.576229811	1	0	1.62157607079	1	0.25	1	2.53463004648	0.25	1.62157607079
28	Male	4	0	easy	high	53	REJECT	780.222315788	1	0	1.61282896996	1	0.25	1	2.65923047952	0.25	1.61282896996
28	Male	4	0	easy	high	54	REJECT	782.856924772	0	1	1.22178816795	1	0.25	1	2.21776683227	0.25	1.22178816795
28	Male	4	0	easy	high	55	REJECT	785.103367805	0	0	0.880655050278	0	0.25	1	2.03984272223	0.25	0.880655050278
28	Male	4	0	easy	high	56	REJECT	787.011578798	1	1	0.880033969879	1	0.25	0	2.80238754496	0.25	0.880033969879
28	Male	4	0	easy	high	57	REJECT	788.925718784	1	0	0.821851968765	0	0.25	0	2.9557149581	0.25	0.821851968765
28	Male	4	0	easy	high	58	REJECT	790.775079966	1	0	1.55991792679	1	0.25	1	2.67055569357	0.25	1.55991792679
28	Male	4	0	easy	high	59	REJECT	793.359516859	0	0	1.20442581177	0	0.25	1	2.23294703062	0.25	1.20442581177
28	Male	4	0	easy	high	60	REJECT	795.653008938	1	1	1.033659935	1	0.25	0	2.88360625662	0.25	1.033659935
28	Male	4	0	easy	high	61	REJECT	797.711302996	0	0	2.056828022	0	0.25	1	2.01559614639	0.25	2.056828022
